frameno;frametime;cir_pos;color
1180;0.0515718460083;"[]";"[]"
1181;0.0670721530914;"[]";"[]"
1182;0.0768260955811;"[]";"[]"
1183;0.0623989105225;"[]";"[]"
1184;0.0686230659485;"[]";"[]"
1185;0.075296163559;"[]";"[]"
1186;0.0532989501953;"[]";"[]"
1187;0.0534889698029;"[]";"[]"
1188;0.06658411026;"[]";"[]"
1189;0.0810749530792;"[]";"[]"
1190;0.0535569190979;"[(704.5, 381.5)]";"[1]"
1191;0.0566468238831;"[]";"[]"
1192;0.0582001209259;"[]";"[]"
1193;0.0531070232391;"[]";"[]"
1194;0.0666558742523;"[]";"[]"
1195;0.0746490955353;"[]";"[]"
1196;0.0734460353851;"[(711.5, 365.5)]";"[0]"
1197;0.0572988986969;"[]";"[]"
1198;0.0735769271851;"[]";"[]"
1199;0.0621128082275;"[]";"[]"
1200;0.061861038208;"[]";"[]"
1201;0.0636940002441;"[]";"[]"
1202;0.0607249736786;"[]";"[]"
1203;0.0640721321106;"[]";"[]"
1204;0.0512931346893;"[]";"[]"
1205;0.0635941028595;"[]";"[]"
1206;0.0679550170898;"[]";"[]"
1207;0.089693069458;"[(701.5, 380.5)]";"[1]"
1208;0.0934538841248;"[(701.5, 380.5)]";"[1]"
1209;0.0855300426483;"[]";"[]"
1210;0.0861489772797;"[]";"[]"
1211;0.0885419845581;"[]";"[]"
1212;0.0862839221954;"[]";"[]"
1213;0.056657075882;"[]";"[]"
1214;0.0497951507568;"[]";"[]"
1215;0.0623362064362;"[]";"[]"
1216;0.0718879699707;"[]";"[]"
1217;0.0682878494263;"[(697.5, 397.5)]";"[1]"
1218;0.051285982132;"[]";"[]"
1219;0.0734820365906;"[]";"[]"
1220;0.0871639251709;"[]";"[]"
1221;0.065957069397;"[]";"[]"
1222;0.050549030304;"[(702.5, 340.5), (696.5, 357.5)]";"[0, 1]"
1223;0.0528371334076;"[]";"[]"
1224;0.0503261089325;"[(695.5, 384.5)]";"[1]"
1225;0.0526931285858;"[]";"[]"
1226;0.0507938861847;"[(695.5, 390.5)]";"[1]"
1227;0.0524959564209;"[]";"[]"
1228;0.0597698688507;"[(700.5, 362.5)]";"[0]"
1229;0.0635449886322;"[(700.5, 362.5), (694.5, 379.5), (94.5, 343.5)]";"[0, 1, 1]"
1230;0.051924943924;"[]";"[]"
1231;0.067773103714;"[(693.5, 380.5)]";"[1]"
1232;0.0739319324493;"[(698.5, 365.5)]";"[0]"
1233;0.0671360492706;"[]";"[]"
1234;0.052031993866;"[(697.5, 363.5)]";"[0]"
1235;0.0764780044556;"[(691.5, 382.5)]";"[1]"
1236;0.0865700244904;"[(690.5, 383.5)]";"[1]"
1237;0.0845930576324;"[(690.5, 386.5)]";"[1]"
1238;0.0502829551697;"[]";"[]"
1239;0.0525989532471;"[(689.5, 389.5)]";"[1]"
1240;0.0642781257629;"[(689.5, 389.5)]";"[1]"
1241;0.0539801120758;"[]";"[]"
1242;0.0662009716034;"[(694.5, 366.5), (688.5, 383.5)]";"[0, 1]"
1243;0.0834491252899;"[]";"[]"
1244;0.0745899677277;"[(693.5, 362.5)]";"[0]"
1245;0.0548770427704;"[]";"[]"
1246;0.062518119812;"[]";"[]"
1247;0.0537929534912;"[]";"[]"
1248;0.0718941688538;"[]";"[]"
1249;0.0911881923676;"[]";"[]"
1250;0.085645198822;"[]";"[]"
1251;0.0838840007782;"[(689.5, 401.5)]";"[1]"
1252;0.0558748245239;"[]";"[]"
1253;0.0556099414825;"[(691.5, 397.5)]";"[1]"
1254;0.0720200538635;"[(692.5, 393.5)]";"[1]"
1255;0.091304063797;"[(693.5, 391.5)]";"[1]"
1256;0.0840659141541;"[(693.5, 389.5)]";"[1]"
1257;0.0916059017181;"[(693.5, 388.5)]";"[1]"
1258;0.0557541847229;"[]";"[]"
1259;0.059357881546;"[(693.5, 393.5)]";"[1]"
1260;0.0611219406128;"[(693.5, 394.5)]";"[1]"
1261;0.0857391357422;"[]";"[]"
1262;0.0570411682129;"[]";"[]"
1263;0.080050945282;"[]";"[]"
1264;0.0810739994049;"[]";"[]"
1265;0.0710799694061;"[(692.5, 383.5)]";"[1]"
1266;0.0602099895477;"[(692.5, 383.5)]";"[1]"
1267;0.0549309253693;"[]";"[]"
1268;0.0535018444061;"[]";"[]"
1269;0.0752849578857;"[(697.5, 361.5)]";"[0]"
1270;0.0783078670502;"[(696.5, 360.5)]";"[0]"
1271;0.0890011787415;"[]";"[]"
1272;0.0823218822479;"[]";"[]"
1273;0.0657470226288;"[]";"[]"
1274;0.0600531101227;"[]";"[]"
1275;0.064239025116;"[(691.5, 382.5)]";"[1]"
1276;0.0762159824371;"[(691.5, 385.5)]";"[1]"
1277;0.0949490070343;"[(690.5, 388.5)]";"[1]"
1278;0.0706219673157;"[]";"[]"
1279;0.0690951347351;"[]";"[]"
1280;0.0514070987701;"[(696.5, 374.5)]";"[0]"
1281;0.0652670860291;"[(690.5, 391.5)]";"[1]"
1282;0.073616027832;"[(681.5, 389.5)]";"[1]"
1283;0.090399980545;"[]";"[]"
1284;0.0845770835876;"[]";"[]"
1285;0.0618751049042;"[]";"[]"
1286;0.0748970508575;"[(690.5, 390.5)]";"[1]"
1287;0.0568919181824;"[]";"[]"
1288;0.0702750682831;"[]";"[]"
1289;0.0727119445801;"[(689.5, 389.5)]";"[1]"
1290;0.0801508426666;"[(689.5, 389.5)]";"[1]"
1291;0.0871782302856;"[]";"[]"
1292;0.0837209224701;"[(689.5, 390.5)]";"[1]"
1293;0.0901508331299;"[(689.5, 389.5)]";"[1]"
1294;0.0538280010223;"[(679.5, 386.5)]";"[1]"
1295;0.0518178939819;"[]";"[]"
1296;0.0503180027008;"[(679.5, 385.5)]";"[1]"
1297;0.0525500774384;"[]";"[]"
1298;0.0646989345551;"[(689.5, 385.5)]";"[1]"
1299;0.0531349182129;"[(696.5, 361.5)]";"[0]"
1300;0.0587720870972;"[(697.5, 361.5)]";"[0]"
1301;0.0860919952393;"[]";"[]"
1302;0.089191198349;"[(692.5, 390.5)]";"[1]"
1303;0.090029001236;"[(698.5, 375.5)]";"[0]"
1304;0.0568330287933;"[]";"[]"
1305;0.0530691146851;"[(693.5, 397.5)]";"[1]"
1306;0.0661821365356;"[]";"[]"
1307;0.0642259120941;"[(695.5, 392.5)]";"[1]"
1308;0.0804579257965;"[]";"[]"
1309;0.0896780490875;"[]";"[]"
1310;0.0685148239136;"[(696.5, 387.5)]";"[1]"
1311;0.070827960968;"[]";"[]"
1312;0.082496881485;"[(703.5, 371.5)]";"[0]"
1313;0.0873110294342;"[(697.5, 391.5)]";"[1]"
1314;0.0876731872559;"[(697.5, 389.5)]";"[1]"
1315;0.086678981781;"[]";"[]"
1316;0.0568280220032;"[]";"[]"
1317;0.0530240535736;"[(704.5, 365.5)]";"[0]"
1318;0.0710570812225;"[(697.5, 384.5)]";"[1]"
1319;0.0844829082489;"[]";"[]"
1320;0.0870170593262;"[]";"[]"
1321;0.0882320404053;"[(695.5, 392.5)]";"[1]"
1322;0.0853128433228;"[]";"[]"
1323;0.0565278530121;"[]";"[]"
1324;0.0516958236694;"[]";"[]"
1325;0.0503921508789;"[(700.5, 373.5), (693.5, 393.5)]";"[0, 1]"
1326;0.0499448776245;"[(693.5, 391.5)]";"[1]"
1327;0.0500731468201;"[(693.5, 390.5)]";"[1]"
1328;0.0723519325256;"[(693.5, 391.5)]";"[1]"
1329;0.0873417854309;"[(693.5, 393.5)]";"[1]"
1330;0.0855278968811;"[]";"[]"
1331;0.0572071075439;"[]";"[]"
1332;0.0515830516815;"[]";"[]"
1333;0.0508291721344;"[]";"[]"
1334;0.0690321922302;"[(685.5, 389.5)]";"[1]"
1335;0.086895942688;"[]";"[]"
1336;0.0866451263428;"[]";"[]"
1337;0.0857920646667;"[]";"[]"
1338;0.0863718986511;"[]";"[]"
1339;0.065113067627;"[(697.5, 392.5)]";"[1]"
1340;0.0757229328156;"[(698.5, 394.5)]";"[1]"
1341;0.0556800365448;"[]";"[]"
1342;0.0606970787048;"[]";"[]"
1343;0.0752811431885;"[]";"[]"
1344;0.0756051540375;"[(701.5, 388.5)]";"[1]"
1345;0.0553319454193;"[(701.5, 386.5)]";"[1]"
1346;0.0505950450897;"[]";"[]"
1347;0.050802230835;"[]";"[]"
1348;0.0646049976349;"[(711.5, 381.5)]";"[0]"
1349;0.0515160560608;"[]";"[]"
1350;0.0619831085205;"[]";"[]"
1351;0.0803000926971;"[]";"[]"
1352;0.0788838863373;"[]";"[]"
1353;0.054976940155;"[]";"[]"
1354;0.06968998909;"[]";"[]"
1355;0.0601670742035;"[(714.5, 369.5)]";"[0]"
1356;0.0510318279266;"[]";"[]"
1357;0.0652811527252;"[(707.5, 391.5)]";"[1]"
1358;0.0843939781189;"[(713.5, 375.5), (707.5, 396.5)]";"[0, 1]"
1359;0.0864059925079;"[(706.5, 401.5)]";"[1]"
1360;0.0861029624939;"[]";"[]"
1361;0.0890328884125;"[(714.5, 373.5), (707.5, 394.5)]";"[0, 1]"
1362;0.0558271408081;"[]";"[]"
1363;0.0498089790344;"[]";"[]"
1364;0.0523128509521;"[]";"[]"
1365;0.0717289447784;"[]";"[]"
1366;0.0901629924774;"[]";"[]"
1367;0.0571248531342;"[]";"[]"
1368;0.0513870716095;"[]";"[]"
1369;0.052720785141;"[]";"[]"
1370;0.0627019405365;"[(709.5, 391.5)]";"[1]"
1371;0.053258895874;"[(717.5, 371.5), (709.5, 392.5)]";"[0, 1]"
1372;0.0693199634552;"[]";"[]"
1373;0.0829880237579;"[(709.5, 397.5)]";"[1]"
1374;0.0579550266266;"[]";"[]"
1375;0.0771589279175;"[(717.5, 372.5), (709.5, 394.5)]";"[0, 1]"
1376;0.0906391143799;"[]";"[]"
1377;0.0570001602173;"[]";"[]"
1378;0.0525979995728;"[]";"[]"
1379;0.0605199337006;"[(718.5, 371.5)]";"[0]"
1380;0.0739531517029;"[]";"[]"
1381;0.0561881065369;"[]";"[]"
1382;0.0720870494843;"[(893.5, 422.5), (709.5, 398.5)]";"[0, 1]"
1383;0.0561239719391;"[]";"[]"
1384;0.0687220096588;"[(695.5, 401.5)]";"[1]"
1385;0.0746331214905;"[(714.5, 381.5)]";"[0]"
1386;0.0519549846649;"[(705.5, 401.5)]";"[1]"
1387;0.0533409118652;"[(704.5, 399.5)]";"[1]"
1388;0.0523889064789;"[(712.5, 376.5)]";"[0]"
1389;0.0650091171265;"[]";"[]"
1390;0.0649650096893;"[]";"[]"
1391;0.0628039836884;"[(710.5, 376.5), (700.5, 397.5)]";"[0, 1]"
1392;0.0532639026642;"[(708.5, 375.5), (699.5, 398.5)]";"[0, 1]"
1393;0.0629150867462;"[(707.5, 375.5), (687.5, 397.5)]";"[0, 1]"
1394;0.0542120933533;"[]";"[]"
1395;0.0701749324799;"[(697.5, 396.5)]";"[1]"
1396;0.0802750587463;"[]";"[]"
1397;0.0887200832367;"[(703.5, 374.5)]";"[0]"
1398;0.0580229759216;"[]";"[]"
1399;0.0719568729401;"[]";"[]"
1400;0.0898129940033;"[(693.5, 397.5)]";"[1]"
1401;0.0593349933624;"[]";"[]"
1402;0.0526251792908;"[]";"[]"
1403;0.0576539039612;"[(691.5, 395.5)]";"[1]"
1404;0.0517389774323;"[]";"[]"
1405;0.0696339607239;"[]";"[]"
1406;0.0552389621735;"[(698.5, 376.5), (689.5, 398.5)]";"[0, 1]"
1407;0.0696890354156;"[(688.5, 396.5)]";"[1]"
1408;0.0872128009796;"[(687.5, 394.5)]";"[1]"
1409;0.0628809928894;"[]";"[]"
1410;0.0661890506744;"[(687.5, 400.5)]";"[1]"
1411;0.0672008991241;"[(696.5, 382.5), (687.5, 404.5)]";"[0, 1]"
1412;0.0838801860809;"[(675.5, 405.5)]";"[1]"
1413;0.0576469898224;"[]";"[]"
1414;0.064013004303;"[]";"[]"
1415;0.0557270050049;"[]";"[]"
1416;0.0735690593719;"[]";"[]"
1417;0.0579710006714;"[(696.5, 378.5), (675.5, 401.5)]";"[0, 1]"
1418;0.0545790195465;"[(675.5, 401.5)]";"[1]"
1419;0.0754299163818;"[(687.5, 403.5)]";"[1]"
1420;0.0772531032562;"[(687.5, 402.5)]";"[1]"
1421;0.070739030838;"[]";"[]"
1422;0.0543591976166;"[(675.5, 395.5)]";"[1]"
1423;0.0701088905334;"[(675.5, 393.5)]";"[1]"
1424;0.0863149166107;"[(675.5, 393.5)]";"[1]"
1425;0.0657131671906;"[(697.5, 372.5), (675.5, 395.5)]";"[0, 1]"
1426;0.0536229610443;"[]";"[]"
1427;0.0763750076294;"[(491.5, 400.5), (675.5, 397.5)]";"[0, 1]"
1428;0.091283082962;"[]";"[]"
1429;0.0932528972626;"[(697.5, 373.5)]";"[0]"
1430;0.0917339324951;"[(698.5, 373.5)]";"[0]"
1431;0.0930869579315;"[(689.5, 399.5)]";"[1]"
1432;0.0607419013977;"[(700.5, 374.5)]";"[0]"
1433;0.0543320178986;"[]";"[]"
1434;0.0642268657684;"[(701.5, 375.5), (679.5, 399.5)]";"[0, 1]"
1435;0.0553410053253;"[(703.5, 375.5), (693.5, 399.5)]";"[0, 1]"
1436;0.072879076004;"[]";"[]"
1437;0.0565829277039;"[(683.5, 400.5)]";"[1]"
1438;0.0756471157074;"[(708.5, 378.5), (697.5, 402.5)]";"[0, 1]"
1439;0.058562040329;"[(708.5, 378.5)]";"[0]"
1440;0.0532500743866;"[]";"[]"
1441;0.0757398605347;"[(710.5, 373.5), (700.5, 399.5)]";"[0, 1]"
1442;0.0915069580078;"[]";"[]"
1443;0.0607419013977;"[(712.5, 372.5), (689.5, 397.5)]";"[0, 1]"
1444;0.0795378684998;"[(690.5, 408.5)]";"[1]"
1445;0.091784954071;"[(714.5, 373.5), (691.5, 409.5)]";"[0, 1]"
1446;0.0898358821869;"[(714.5, 374.5), (703.5, 399.5)]";"[0, 1]"
1447;0.0590569972992;"[(708.5, 410.5), (691.5, 409.5)]";"[0, 1]"
1448;0.0727620124817;"[(714.5, 374.5), (691.5, 398.5)]";"[0, 1]"
1449;0.0565831661224;"[(691.5, 410.5)]";"[1]"
1450;0.135248184204;"[(718.5, 413.5), (704.5, 401.5)]";"[0, 1]"
1451;0.135755062103;"[(772.5, 400.5), (691.5, 415.5)]";"[0, 1]"
1452;0.137562990189;"[(691.5, 406.5)]";"[1]"
1453;0.134174108505;"[(69.5, 430.5), (703.5, 408.5)]";"[0, 1]"
1454;0.132255077362;"[(714.5, 382.5), (689.5, 406.5)]";"[0, 1]"
1455;0.134695053101;"[(714.5, 382.5), (689.5, 418.5)]";"[0, 1]"
1456;0.131922006607;"[]";"[]"
1457;0.137852907181;"[(702.5, 410.5)]";"[1]"
1458;0.131405830383;"[]";"[]"
1459;0.13082408905;"[]";"[]"
1460;0.132491111755;"[(711.5, 383.5)]";"[0]"
1461;0.128746986389;"[(771.5, 406.5), (700.5, 409.5)]";"[0, 1]"
1462;0.130340099335;"[(710.5, 382.5), (699.5, 408.5)]";"[0, 1]"
1463;0.123914003372;"[(710.5, 380.5), (699.5, 406.5)]";"[0, 1]"
1464;0.129718065262;"[(710.5, 375.5), (699.5, 401.5)]";"[0, 1]"
1465;0.127333164215;"[(699.5, 396.5)]";"[1]"
1466;0.12912106514;"[]";"[]"
1467;0.123324871063;"[(697.5, 394.5)]";"[1]"
1468;0.129552841187;"[(709.5, 367.5), (683.5, 393.5)]";"[0, 1]"
1469;0.124207019806;"[(707.5, 367.5), (683.5, 393.5)]";"[0, 1]"
1470;0.13117980957;"[(708.5, 367.5), (696.5, 394.5)]";"[0, 1]"
1471;0.123760938644;"[]";"[]"
1472;0.13011598587;"[(706.5, 374.5), (681.5, 399.5)]";"[0, 1]"
1473;0.126013040543;"[(706.5, 375.5), (694.5, 402.5)]";"[0, 1]"
1474;0.139318943024;"[(705.5, 377.5)]";"[0]"
1475;0.126448869705;"[(679.5, 414.5)]";"[1]"
1476;0.133550882339;"[(679.5, 411.5)]";"[1]"
1477;0.127054929733;"[(692.5, 400.5)]";"[1]"
1478;0.133294820786;"[(708.5, 414.5), (703.5, 378.5)]";"[0, 1]"
1479;0.128942012787;"[(691.5, 401.5)]";"[1]"
1480;0.132542133331;"[(708.5, 414.5), (702.5, 377.5)]";"[0, 1]"
1481;0.126725912094;"[(708.5, 412.5), (691.5, 397.5)]";"[0, 1]"
1482;0.133743047714;"[(677.5, 395.5)]";"[1]"
1483;0.130029916763;"[(676.5, 395.5)]";"[1]"
1484;0.131016016006;"[(690.5, 399.5)]";"[1]"
1485;0.110311031342;"[(701.5, 378.5)]";"[1]"
1486;0.0907609462738;"[(701.5, 378.5)]";"[1]"
1487;0.0567049980164;"[(701.5, 378.5)]";"[1]"
1488;0.0789170265198;"[(701.5, 380.5)]";"[1]"
1489;0.0590741634369;"[(675.5, 405.5)]";"[1]"
1490;0.0671169757843;"[(689.5, 404.5)]";"[1]"
1491;0.0713620185852;"[(675.5, 401.5)]";"[1]"
1492;0.0567750930786;"[(701.5, 375.5)]";"[1]"
1493;0.0837910175323;"[(701.5, 375.5)]";"[1]"
1494;0.0802421569824;"[(701.5, 375.5)]";"[1]"
1495;0.0843369960785;"[(701.5, 378.5)]";"[1]"
1496;0.0592670440674;"[(701.5, 378.5)]";"[1]"
1497;0.0502731800079;"[(676.5, 401.5)]";"[1]"
1498;0.0522398948669;"[(703.5, 376.5)]";"[1]"
1499;0.0503678321838;"[(704.5, 373.5)]";"[1]"
1500;0.0746448040009;"[(705.5, 369.5)]";"[1]"
1501;0.0840501785278;"[(705.5, 368.5)]";"[1]"
1502;0.0572969913483;"[(707.5, 368.5)]";"[1]"
1503;0.0718080997467;"[(696.5, 392.5)]";"[1]"
1504;0.0638391971588;"[(709.5, 368.5)]";"[1]"
1505;0.0592679977417;"[(710.5, 368.5)]";"[1]"
1506;0.0922710895538;"[(711.5, 369.5)]";"[1]"
1507;0.055340051651;"[(712.5, 371.5)]";"[1]"
1508;0.0631380081177;"[(713.5, 375.5)]";"[1]"
1509;0.0688729286194;"[(713.5, 377.5)]";"[1]"
1510;0.0555150508881;"[(714.5, 378.5)]";"[1]"
1511;0.0493750572205;"[(715.5, 378.5)]";"[1]"
1512;0.0540051460266;"[(688.5, 402.5)]";"[1]"
1513;0.0671601295471;"[(717.5, 381.5)]";"[1]"
1514;0.0894651412964;"[(717.5, 382.5)]";"[1]"
1515;0.0549290180206;"[(689.5, 404.5)]";"[1]"
1516;0.0530331134796;"[(718.5, 376.5)]";"[1]"
1517;0.0590691566467;"[(719.5, 373.5)]";"[1]"
1518;0.0828809738159;"[(719.5, 374.5)]";"[1]"
1519;0.0538880825043;"[(719.5, 374.5)]";"[1]"
1520;0.0762040615082;"[(719.5, 371.5)]";"[1]"
1521;0.0518679618835;"[(706.5, 390.5)]";"[1]"
1522;0.0738668441772;"[(706.5, 384.5)]";"[1]"
1523;0.0851218700409;"[]";"[]"
1524;0.0841457843781;"[(706.5, 386.5)]";"[1]"
1525;0.0846118927002;"[(720.5, 366.5)]";"[1]"
1526;0.092325925827;"[(719.5, 368.5)]";"[1]"
1527;0.0493929386139;"[(705.5, 394.5)]";"[1]"
1528;0.0561280250549;"[(706.5, 390.5)]";"[1]"
1529;0.0665719509125;"[(706.5, 387.5)]";"[1]"
1530;0.0761229991913;"[(720.5, 359.5)]";"[1]"
1531;0.0860950946808;"[(690.5, 395.5)]";"[1]"
1532;0.0585489273071;"[(690.5, 397.5)]";"[1]"
1533;0.0509719848633;"[]";"[]"
1534;0.0700280666351;"[(706.5, 386.5)]";"[1]"
1535;0.0645520687103;"[(722.5, 356.5)]";"[1]"
1536;0.0788049697876;"[(722.5, 353.5)]";"[1]"
1537;0.0853509902954;"[(706.5, 379.5)]";"[1]"
1538;0.092344045639;"[(721.5, 356.5)]";"[1]"
1539;0.0878221988678;"[(689.5, 386.5)]";"[1]"
1540;0.0591540336609;"[(690.5, 390.5)]";"[1]"
1541;0.0701410770416;"[(721.5, 365.5)]";"[1]"
1542;0.0807230472565;"[(689.5, 392.5)]";"[1]"
1543;0.0544679164886;"[(721.5, 368.5)]";"[1]"
1544;0.0756719112396;"[(704.5, 394.5)]";"[1]"
1545;0.0531430244446;"[(687.5, 394.5)]";"[1]"
1546;0.0616087913513;"[]";"[]"
1547;0.0741670131683;"[(687.5, 386.5)]";"[1]"
1548;0.0885879993439;"[(720.5, 356.5)]";"[1]"
1549;0.0561969280243;"[(702.5, 384.5)]";"[1]"
1550;0.0715978145599;"[(686.5, 396.5)]";"[1]"
1551;0.0861060619354;"[(702.5, 383.5)]";"[1]"
1552;0.058454990387;"[(702.5, 378.5)]";"[1]"
1553;0.0700190067291;"[(720.5, 348.5)]";"[1]"
1554;0.0897219181061;"[(720.5, 350.5)]";"[1]"
1555;0.0819048881531;"[(701.5, 380.5)]";"[1]"
1556;0.0585877895355;"[(702.5, 380.5)]";"[1]"
1557;0.0515518188477;"[(721.5, 349.5)]";"[1]"
1558;0.0658750534058;"[(702.5, 374.5)]";"[1]"
1559;0.0536451339722;"[(702.5, 374.5)]";"[1]"
1560;0.0659048557281;"[(720.5, 345.5)]";"[1]"
1561;0.0746240615845;"[(720.5, 346.5)]";"[1]"
1562;0.0716931819916;"[(685.5, 378.5)]";"[1]"
1563;0.0741200447083;"[(721.5, 352.5)]";"[1]"
1564;0.0588901042938;"[(721.5, 354.5)]";"[1]"
1565;0.0510201454163;"[(721.5, 352.5)]";"[1]"
1566;0.0630240440369;"[]";"[]"
1567;0.0511682033539;"[(684.5, 393.5)]";"[1]"
1568;0.0704731941223;"[(700.5, 383.5)]";"[1]"
1569;0.0796680450439;"[(684.5, 394.5)]";"[1]"
1570;0.0574889183044;"[(721.5, 351.5)]";"[1]"
1571;0.0716860294342;"[(721.5, 349.5)]";"[1]"
1572;0.0838618278503;"[(721.5, 348.5)]";"[1]"
1573;0.0851671695709;"[(814.5, 386.5)]";"[1]"
1574;0.0597438812256;"[(700.5, 384.5)]";"[1]"
1575;0.0633611679077;"[]";"[]"
1576;0.0545580387115;"[(721.5, 352.5)]";"[1]"
1577;0.0607280731201;"[(721.5, 349.5)]";"[1]"
1578;0.0850849151611;"[(721.5, 348.5)]";"[1]"
1579;0.0692369937897;"[(721.5, 346.5)]";"[1]"
1580;0.0713419914246;"[(681.5, 378.5)]";"[1]"
1581;0.0783159732819;"[(699.5, 378.5)]";"[1]"
1582;0.0831050872803;"[(818.5, 393.5), (819.5, 383.5)]";"[0, 1]"
1583;0.0544300079346;"[(721.5, 345.5)]";"[1]"
1584;0.055734872818;"[(681.5, 380.5)]";"[1]"
1585;0.0718801021576;"[]";"[]"
1586;0.0948581695557;"[(720.5, 345.5)]";"[1]"
1587;0.0582239627838;"[(721.5, 344.5)]";"[1]"
1588;0.0549969673157;"[(721.5, 343.5)]";"[1]"
1589;0.0644268989563;"[(698.5, 378.5)]";"[1]"
1590;0.0660421848297;"[(721.5, 343.5)]";"[1]"
1591;0.0507071018219;"[(720.5, 343.5)]";"[1]"
1592;0.0534870624542;"[(721.5, 347.5)]";"[1]"
1593;0.0638880729675;"[(412.5, 371.5), (720.5, 351.5)]";"[0, 1]"
1594;0.079666852951;"[(721.5, 354.5)]";"[1]"
1595;0.0511848926544;"[(721.5, 354.5)]";"[1]"
1596;0.0671889781952;"[(721.5, 351.5)]";"[1]"
1597;0.0552349090576;"[(678.5, 394.5)]";"[1]"
1598;0.0558748245239;"[(722.5, 343.5)]";"[1]"
1599;0.0502381324768;"[(721.5, 339.5)]";"[1]"
1600;0.0537071228027;"[(722.5, 337.5)]";"[1]"
1601;0.0692398548126;"[(722.5, 335.5)]";"[1]"
1602;0.0922899246216;"[(722.5, 335.5)]";"[1]"
1603;0.0585560798645;"[(722.5, 338.5)]";"[1]"
1604;0.0567879676819;"[(722.5, 338.5)]";"[1]"
1605;0.0613751411438;"[(721.5, 338.5)]";"[1]"
1606;0.0854890346527;"[(387.5, 359.5), (722.5, 339.5)]";"[0, 1]"
1607;0.0861351490021;"[(722.5, 337.5)]";"[1]"
1608;0.060781955719;"[(722.5, 337.5), (975.5, 391.5)]";"[1, 1]"
1609;0.0780739784241;"[(722.5, 337.5)]";"[1]"
1610;0.0927200317383;"[(379.5, 360.5), (677.5, 375.5), (839.5, 381.5)]";"[0, 1, 1]"
1611;0.0755159854889;"[(610.5, 405.5), (723.5, 335.5), (376.5, 374.5)]";"[0, 1, 1]"
1612;0.0775039196014;"[(724.5, 333.5)]";"[1]"
1613;0.0868191719055;"[(725.5, 333.5), (968.5, 402.5)]";"[1, 1]"
1614;0.0589349269867;"[(726.5, 336.5)]";"[1]"
1615;0.0686910152435;"[(728.5, 340.5)]";"[1]"
1616;0.0764291286469;"[(729.5, 339.5)]";"[1]"
1617;0.0556499958038;"[(731.5, 336.5)]";"[1]"
1618;0.0535941123962;"[(732.5, 332.5)]";"[1]"
1619;0.0518109798431;"[(734.5, 333.5)]";"[1]"
1620;0.0698409080505;"[(687.5, 372.5), (862.5, 378.5)]";"[1, 1]"
1621;0.0833790302277;"[(739.5, 332.5)]";"[1]"
1622;0.0573260784149;"[(710.5, 376.5)]";"[1]"
1623;0.0552930831909;"[(990.5, 403.5), (692.5, 377.5)]";"[0, 1]"
1624;0.0564141273499;"[(694.5, 376.5)]";"[1]"
1625;0.0679380893707;"[(747.5, 331.5)]";"[1]"
1626;0.0537412166595;"[(367.5, 354.5), (749.5, 327.5)]";"[0, 1]"
1627;0.0642158985138;"[(751.5, 325.5)]";"[1]"
1628;0.0801768302917;"[(753.5, 325.5)]";"[1]"
1629;0.0554850101471;"[(365.5, 355.5), (754.5, 326.5)]";"[0, 1]"
1630;0.0696721076965;"[(1016.5, 397.5), (892.5, 377.5)]";"[0, 1]"
1631;0.0768048763275;"[(1027.5, 400.5), (759.5, 329.5)]";"[0, 1]"
1632;0.0569529533386;"[(762.5, 328.5)]";"[1]"
1633;0.0507040023804;"[(765.5, 328.5)]";"[1]"
1634;0.0545110702515;"[(766.5, 327.5)]";"[1]"
1635;0.0668940544128;"[(736.5, 372.5), (911.5, 375.5)]";"[1, 1]"
1636;0.0877048969269;"[(775.5, 322.5)]";"[1]"
1637;0.0850360393524;"[(723.5, 369.5)]";"[1]"
1638;0.0907850265503;"[(727.5, 368.5)]";"[1]"
1639;0.0846929550171;"[]";"[]"
1640;0.0634400844574;"[(377.5, 357.5), (760.5, 372.5)]";"[0, 1]"
1641;0.0744559764862;"[]";"[]"
1642;0.0900421142578;"[(389.5, 394.5)]";"[1]"
1643;0.0849611759186;"[(396.5, 355.5), (766.5, 369.5)]";"[0, 1]"
1644;0.0598449707031;"[(774.5, 366.5)]";"[1]"
1645;0.0711100101471;"[]";"[]"
1646;0.084636926651;"[(788.5, 355.5)]";"[1]"
1647;0.0690639019012;"[(816.5, 355.5)]";"[1]"
1648;0.0548861026764;"[(421.5, 337.5), (1166.5, 385.5), (822.5, 357.5)]";"[0, 0, 1]"
1649;0.057461977005;"[(868.5, 380.5), (1106.5, 323.5)]";"[1, 1]"
1650;0.0563299655914;"[(425.5, 340.5), (810.5, 362.5)]";"[0, 1]"
1651;0.0621469020844;"[]";"[]"
1652;0.0560557842255;"[(883.5, 384.5)]";"[1]"
1653;0.0603861808777;"[(825.5, 364.5)]";"[1]"
1654;0.070631980896;"[(895.5, 389.5)]";"[1]"
1655;0.0527849197388;"[(836.5, 371.5)]";"[1]"
1656;0.0539410114288;"[(841.5, 374.5)]";"[1]"
1657;0.0510029792786;"[(445.5, 357.5), (911.5, 396.5)]";"[0, 1]"
1658;0.0553619861603;"[(448.5, 355.5), (768.5, 407.5), (917.5, 393.5)]";"[0, 0, 1]"
1659;0.0503120422363;"[(452.5, 352.5)]";"[0]"
1660;0.071949005127;"[(456.5, 347.5)]";"[0]"
