frameno;frametime;radious;cir_pos;color
2073;0.111390113831;"[5.7008772, 5.7008772]";"[(783.5, 265.5), (559.5, 245.5)]";"[0, 0]"
2074;0.119868993759;"[5.7008772]";"[(782.5, 287.5)]";"[0]"
2075;0.0947170257568;"[]";"[]";"[]"
2076;0.106583118439;"[5.7008772, 5.7008772]";"[(780.5, 339.5), (557.5, 319.5)]";"[0, 0]"
2077;0.0993130207062;"[6.041523]";"[(778.5, 369.5)]";"[0]"
2078;0.0988759994507;"[5.7008772]";"[(774.5, 386.5)]";"[0]"
2079;0.103856086731;"[5.7008772, 5.7008772]";"[(772.5, 391.5), (549.5, 370.5)]";"[0, 0]"
2080;0.088387966156;"[6.5192022, 5.7008772]";"[(773.5, 393.5), (551.5, 372.5)]";"[0, 0]"
2081;0.112414836884;"[6.6708322]";"[(773.5, 412.5)]";"[0]"
2082;0.105255126953;"[5.7008772, 5.7008772]";"[(773.5, 424.5), (552.5, 403.5)]";"[0, 0]"
