frameno;frametime;recarea;cir_pos;color
477;0.00833988189697;"73050";"[(701, 986), (446, 975)]";"[0, 0]"
478;0.00882482528687;"68667";"[(702, 990), (447, 979)]";"[0, 0]"
479;0.00823712348938;"67206";"[(449, 984)]";"[0]"
480;0.00775408744812;"65745";"[(705, 999), (443, 985)]";"[0, 0]"
481;0.00925207138062;"64284";"[(444, 991)]";"[0]"
482;0.00688004493713;"61362";"[(445, 994), (705, 1003)]";"[0, 0]"
483;0.00533103942871;"58440";"[(705, 1011)]";"[0]"
484;0.00780296325684;"55518";"[(704, 1012), (445, 1003)]";"[0, 0]"
485;0.00755500793457;"52109";"[(443, 1003)]";"[0]"
486;0.0745570659637;"756300";"[]";"[]"
487;0.0112900733948;"93504";"[(701, 1023), (443, 1013)]";"[0, 0]"
488;0.0109860897064;"88147";"[(702, 1026), (443, 1014)]";"[0, 0]"
489;0.0091347694397;"82790";"[(702, 1027), (444, 1014)]";"[0, 0]"
490;0.0151410102844;"77433";"[(703, 1028), (441, 1015)]";"[0, 0]"
491;0.00622892379761;"74998";"[(703, 1028)]";"[0]"
492;0.0690619945526;"838056";"[]";"[]"
493;0.0138719081879;"70128";"[(703, 1033), (444, 1020)]";"[0, 0]"
494;0.0144519805908;"67206";"[(702, 1033), (445, 1021)]";"[0, 0]"
495;0.0159838199615;"64284";"[(703, 1033), (438, 1020)]";"[0, 0]"
496;0.00912094116211;"61362";"[(704, 1031), (441, 1022)]";"[0, 0]"
497;0.012834072113;"59901";"[(437, 1019)]";"[0]"
498;0.0125839710236;"57953";"[(701, 1033), (442, 1021)]";"[0, 0]"
499;0.0162539482117;"56492";"[(700, 1033), (442, 1022)]";"[0, 0]"
500;0.00699305534363;"55031";"[(698, 1034), (438, 1021)]";"[0, 0]"
501;0.0128672122955;"53570";"[(698, 1034)]";"[0]"
502;0.0222539901733;"52596";"[(699, 1031), (440, 1020)]";"[0, 0]"
503;0.00873589515686;"51622";"[(699, 1029), (432, 1016)]";"[0, 0]"
504;0.0153698921204;"50648";"[(432, 1016)]";"[0]"
505;0.0183408260345;"50161";"[(431, 1015)]";"[0]"
506;0.0141930580139;"49674";"[(435, 1019)]";"[0]"
507;0.0081250667572;"49187";"[(435, 1021)]";"[0]"
508;0.0143477916718;"48700";"[(433, 1020)]";"[0]"
509;0.00854802131653;"49674";"[(432, 1020)]";"[0]"
510;0.00950598716736;"50161";"[(429, 1017)]";"[0]"
511;0.00911617279053;"50161";"[(426, 1012)]";"[0]"
512;0.0680561065674;"761376";"[]";"[]"
513;0.0145030021667;"50648";"[(427, 995)]";"[0]"
514;0.0720810890198;"764198";"[]";"[]"
515;0.064257144928;"768192";"[]";"[]"
516;0.0156660079956;"54057";"[(432, 982)]";"[0]"
517;0.019031047821;"54544";"[(432, 980)]";"[0]"
518;0.0800499916077;"775077";"[]";"[]"
519;0.0110330581665;"54057";"[(426, 974)]";"[0]"
520;0.0221891403198;"54544";"[(431, 971)]";"[0]"
521;0.0863449573517;"870648";"[]";"[]"
522;0.110522985458;"869925";"[]";"[]"
523;0.0890779495239;"869202";"[]";"[]"
524;0.0819029808044;"868479";"[]";"[]"
525;0.109536886215;"867756";"[]";"[]"
526;0.102104902267;"867756";"[]";"[]"
527;0.100928068161;"867756";"[]";"[]"
528;0.0982620716095;"868479";"[]";"[]"
529;0.096027135849;"866310";"[]";"[]"
530;0.0947351455688;"864141";"[]";"[]"
531;0.104428052902;"861249";"[]";"[]"
532;0.0867698192596;"859803";"[]";"[]"
533;0.0968770980835;"859080";"[]";"[]"
534;0.0893788337708;"858357";"[]";"[]"
535;0.0951948165894;"857634";"[]";"[]"
536;0.112895965576;"857634";"[]";"[]"
537;0.100556135178;"857634";"[]";"[]"
538;0.0943307876587;"856188";"[]";"[]"
539;0.104040145874;"855465";"[]";"[]"
540;0.0933499336243;"854742";"[]";"[]"
541;0.110188961029;"856188";"[]";"[]"
542;0.1100461483;"858357";"[]";"[]"
543;0.0779619216919;"859803";"[]";"[]"
544;0.125762224197;"858357";"[]";"[]"
545;0.106034040451;"857634";"[]";"[]"
546;0.104266881943;"856188";"[]";"[]"
547;0.0805070400238;"856911";"[]";"[]"
548;0.0818059444427;"857634";"[]";"[]"
549;0.114827156067;"857634";"[]";"[]"
550;0.0914120674133;"858357";"[]";"[]"
551;0.0785779953003;"859803";"[]";"[]"
552;0.0630090236664;"860526";"[]";"[]"
