frameno;frametime;radious;cir_pos;color
345;0.135414838791;"[6.9641943, 6.6708322]";"[(632, 294), (368, 275)]";"[0, 0]"
346;0.111572980881;"[6.9641943, 7.7781744]";"[(631, 295), (373, 276)]";"[0, 0]"
347;0.115065097809;"[6.9641943, 5.7008772]";"[(632, 297), (371, 279)]";"[0, 0]"
348;0.0887670516968;"[6.6708322]";"[(632, 300)]";"[0]"
349;0.10871386528;"[6.5192022]";"[(632, 302)]";"[0]"
350;0.110817909241;"[6.6708322]";"[(372, 286)]";"[0]"
351;0.0917301177979;"[7.905694, 7.905694]";"[(631, 305), (371, 287)]";"[0, 0]"
352;0.088889837265;"[6.6708322]";"[(370, 287)]";"[0]"
353;0.0904591083527;"[]";"[]";"[]"
354;0.0940029621124;"[7.7781744]";"[(629, 307)]";"[0]"
355;0.105781078339;"[7.7781744]";"[(629, 307)]";"[0]"
356;0.0923008918762;"[7.905694]";"[(627, 307)]";"[0]"
357;0.110803127289;"[6.5192022, 5.7008772]";"[(628, 306), (370, 358)]";"[0, 1]"
358;0.0919320583344;"[5.7008772]";"[(368, 289)]";"[0]"
359;0.0968329906464;"[5.7008772, 5.7008772]";"[(629, 308), (369, 290)]";"[0, 0]"
360;0.091787815094;"[6.6708322, 6.6708322]";"[(630, 307), (372, 291)]";"[0, 0]"
361;0.113543987274;"[6.6708322]";"[(372, 291)]";"[0]"
362;0.0957849025726;"[6.041523, 5.7008772]";"[(631, 307), (371, 290)]";"[0, 0]"
363;0.113921880722;"[6.6708322, 7.905694]";"[(370, 287), (631, 305)]";"[0, 0]"
364;0.115364074707;"[7.7781744, 6.6708322]";"[(623, 303), (365, 285)]";"[0, 0]"
365;0.116638898849;"[]";"[]";"[]"
366;0.0998740196228;"[7.3824115]";"[(620, 300)]";"[0]"
367;0.0963380336761;"[]";"[]";"[]"
368;0.0903339385986;"[]";"[]";"[]"
369;0.116268873215;"[]";"[]";"[]"
370;0.114596843719;"[]";"[]";"[]"
371;0.115340948105;"[]";"[]";"[]"
372;0.117874860764;"[6.6708322, 5.7008772]";"[(618, 304), (355, 287)]";"[0, 0]"
373;0.118402957916;"[6.6708322]";"[(356, 287)]";"[0]"
