frameno;frametime;filtertime;radious;cir_pos;color
1881;0.130867958069;0.00148797035217;"[5.7008772, 5.7008772]";"[(731, 749), (905, 883)]";"[0, 0]"
1882;0.0956220626831;0.00135612487793;"[6.041523]";"[(726, 675)]";"[0]"
1883;0.120667934418;0.00154685974121;"[5.7008772]";"[(727, 609)]";"[0]"
1884;0.128798961639;0.00154805183411;"[5.7008772]";"[(731, 556)]";"[0]"
1885;0.123446941376;0.00148296356201;"[5.7008772]";"[(736, 511)]";"[0]"
1886;0.102879047394;0.00141406059265;"[5.7008772]";"[(742, 466)]";"[0]"
1887;0.119395017624;0.00154614448547;"[5.7008772]";"[(748, 423)]";"[0]"
1888;0.117694139481;-1;"[]";"[]";"[]"
1889;0.113118886948;-1;"[]";"[]";"[]"
1890;0.135011911392;0.00159096717834;"[5.7008772]";"[(763, 318)]";"[0]"
1891;0.140197992325;0.00167894363403;"[5.7008772]";"[(767, 289)]";"[0]"
1892;0.123431921005;-1;"[]";"[]";"[]"
1893;0.095556974411;0.00133991241455;"[5.7008772]";"[(773, 247)]";"[0]"
1894;0.125756978989;0.00147080421448;"[5.7008772, 5.7008772]";"[(776, 232), (801, 471)]";"[0, 0]"
1895;0.122883081436;0.00155186653137;"[5.7008772]";"[(795, 461)]";"[0]"
1896;0.128372907639;0.00152611732483;"[5.7008772]";"[(776, 213)]";"[0]"
1897;0.120901107788;0.00155711174011;"[5.7008772]";"[(778, 204)]";"[0]"
1898;0.13290810585;0.00159907341003;"[5.7008772]";"[(777, 200)]";"[0]"
1899;0.121428012848;0.00153493881226;"[5.7008772]";"[(777, 199)]";"[0]"
1900;0.116986036301;0.00152897834778;"[5.7008772]";"[(776, 197)]";"[0]"
1901;0.123290777206;0.00155806541443;"[5.7008772]";"[(776, 196)]";"[0]"
1902;0.10893702507;0.00143504142761;"[5.7008772]";"[(774, 195)]";"[0]"
1903;0.1086769104;0.00144791603088;"[5.7008772]";"[(774, 193)]";"[0]"
1904;0.0930471420288;0.00135397911072;"[5.7008772]";"[(774, 194)]";"[0]"
1905;0.114247083664;0.00139498710632;"[5.7008772, 5.7008772]";"[(775, 194), (549, 174)]";"[0, 0]"
1906;0.117136955261;0.00156188011169;"[5.7008772]";"[(778, 197)]";"[0]"
1907;0.120110988617;0.00149607658386;"[5.7008772]";"[(779, 199)]";"[0]"
1908;0.115564823151;0.0019359588623;"[6.6708322]";"[(781, 201)]";"[0]"
1909;0.118963003159;0.00156283378601;"[5.7008772]";"[(780, 203)]";"[0]"
1910;0.126481056213;-1;"[]";"[]";"[]"
1911;0.121955156326;-1;"[]";"[]";"[]"
1912;0.0922920703888;-1;"[]";"[]";"[]"
1913;0.092041015625;0.00134491920471;"[5.7008772]";"[(783, 200)]";"[0]"
1914;0.117727994919;-1;"[]";"[]";"[]"
1915;0.116900920868;-1;"[]";"[]";"[]"
1916;0.119382143021;0.0014169216156;"[5.7008772]";"[(780, 205)]";"[0]"
1917;0.0927560329437;0.00134992599487;"[5.7008772]";"[(782, 205)]";"[0]"
1918;0.117746114731;0.00151109695435;"[5.7008772]";"[(785, 204)]";"[0]"
1919;0.115217924118;0.00154900550842;"[5.7008772]";"[(785, 205)]";"[0]"
1920;0.114168167114;0.00143909454346;"[5.7008772]";"[(783, 205)]";"[0]"
1921;0.099231004715;0.0013530254364;"[5.7008772]";"[(781, 205)]";"[0]"
1922;0.0959560871124;0.00174498558044;"[6.6708322]";"[(778, 206)]";"[0]"
1923;0.110096931458;-1;"[]";"[]";"[]"
1924;0.0937979221344;0.00140690803528;"[5.7008772]";"[(779, 207)]";"[0]"
1925;0.112277030945;0.00150012969971;"[5.7008772]";"[(779, 209)]";"[0]"
1926;0.115951061249;0.00149703025818;"[5.7008772]";"[(778, 210)]";"[0]"
1927;0.121441841125;0.00198101997375;"[6.5192022]";"[(777, 210)]";"[0]"
1928;0.124726057053;0.00152683258057;"[5.7008772]";"[(778, 211)]";"[0]"
1929;0.121241807938;-1;"[]";"[]";"[]"
1930;0.12473487854;0.00154781341553;"[5.7008772]";"[(780, 216)]";"[0]"
1931;0.100088119507;0.00139999389648;"[5.7008772]";"[(782, 219)]";"[0]"
1932;0.122663021088;0.00149297714233;"[5.7008772]";"[(789, 221)]";"[0]"
1933;0.0929729938507;0.00135207176208;"[5.7008772]";"[(796, 225)]";"[0]"
1934;0.138029098511;0.00160312652588;"[5.7008772]";"[(799, 224)]";"[0]"
1935;0.0960628986359;0.00135898590088;"[5.7008772]";"[(794, 225)]";"[0]"
1936;0.108263015747;0.00143599510193;"[5.7008772]";"[(789, 229)]";"[0]"
1937;0.125270843506;-1;"[]";"[]";"[]"
1938;0.0991609096527;0.00129985809326;"[5.7008772, 5.7008772]";"[(783, 244), (557, 222)]";"[0, 0]"
1939;0.100796937943;0.00137591362;"[5.7008772]";"[(784, 250)]";"[0]"
1940;0.115331888199;0.00151300430298;"[5.7008772]";"[(789, 254)]";"[0]"
1941;0.112542152405;0.00192308425903;"[6.6708322]";"[(791, 259)]";"[0]"
1942;0.118358135223;0.00154709815979;"[5.7008772]";"[(784, 261)]";"[0]"
1943;0.116408824921;0.00144815444946;"[5.7008772]";"[(778, 263)]";"[0]"
1944;0.141068935394;-1;"[]";"[]";"[]"
1945;0.117733955383;0.00155591964722;"[5.7008772]";"[(774, 267)]";"[0]"
1946;0.119168996811;-1;"[]";"[]";"[]"
1947;0.107582092285;0.00137090682983;"[5.7008772]";"[(762, 270)]";"[0]"
1948;0.117037057877;0.00150084495544;"[5.7008772]";"[(757, 273)]";"[0]"
1949;0.119045972824;-1;"[]";"[]";"[]"
1950;0.121115922928;0.00153708457947;"[5.7008772]";"[(755, 275)]";"[0]"
1951;0.108865976334;-1;"[]";"[]";"[]"
1952;0.117034912109;0.00150012969971;"[5.7008772]";"[(761, 275)]";"[0]"
1953;0.0935389995575;0.00136113166809;"[5.7008772]";"[(762, 275)]";"[0]"
1954;0.113508939743;-1;"[]";"[]";"[]"
1955;0.108560800552;0.00134301185608;"[5.7008772]";"[(759, 279)]";"[0]"
1956;0.0956881046295;0.00135493278503;"[5.7008772]";"[(758, 285)]";"[0]"
1957;0.10241484642;0.00137615203857;"[5.7008772]";"[(761, 289)]";"[0]"
1958;0.100341081619;0.00145506858826;"[5.7008772]";"[(769, 289)]";"[0]"
1959;0.114023208618;0.00139093399048;"[6.6708322, 6.3639612]";"[(777, 292), (555, 272)]";"[0, 0]"
1960;0.0926501750946;0.00138401985168;"[5.7008772]";"[(785, 306)]";"[0]"
1961;0.106323957443;0.00137901306152;"[5.7008772]";"[(791, 320)]";"[0]"
1962;0.115258932114;-1;"[]";"[]";"[]"
1963;0.122359037399;-1;"[]";"[]";"[]"
1964;0.131117105484;0.00154805183411;"[5.7008772]";"[(801, 351)]";"[0]"
1965;0.118740797043;-1;"[]";"[]";"[]"
1966;0.0966258049011;0.00135803222656;"[5.7008772]";"[(810, 361)]";"[0]"
1967;0.11592912674;-1;"[]";"[]";"[]"
1968;0.125744104385;0.00154900550842;"[5.7008772]";"[(812, 364)]";"[0]"
1969;0.111360788345;0.00144100189209;"[5.7008772]";"[(814, 366)]";"[0]"
1970;0.119719028473;0.00153708457947;"[5.7008772]";"[(814, 368)]";"[0]"
1971;0.0943760871887;-1;"[]";"[]";"[]"
1972;0.0946009159088;0.00134611129761;"[5.7008772]";"[(815, 369)]";"[0]"
1973;0.0944440364838;0.00134181976318;"[5.7008772]";"[(817, 368)]";"[0]"
1974;0.117719888687;0.00148916244507;"[5.7008772]";"[(817, 368)]";"[0]"
1975;0.113615989685;0.0014750957489;"[5.7008772]";"[(816, 368)]";"[0]"
1976;0.11790895462;0.00146794319153;"[5.7008772]";"[(812, 365)]";"[0]"
1977;0.112523078918;-1;"[]";"[]";"[]"
1978;0.114853858948;0.00173592567444;"[5.7008772]";"[(804, 364)]";"[0]"
1979;0.121684074402;0.00153493881226;"[5.7008772]";"[(804, 361)]";"[0]"
1980;0.105931043625;0.00143599510193;"[5.7008772]";"[(803, 357)]";"[0]"
1981;0.120407104492;0.00138401985168;"[5.7008772, 5.7008772]";"[(805, 355), (585, 333)]";"[0, 0]"
1982;0.0943491458893;0.00134611129761;"[5.7008772]";"[(810, 352)]";"[0]"
1983;0.120371103287;0.00154709815979;"[5.7008772]";"[(812, 351)]";"[0]"
1984;0.112100124359;0.00144696235657;"[5.7008772]";"[(814, 347)]";"[0]"
1985;0.116936922073;0.00153398513794;"[5.7008772]";"[(814, 344)]";"[0]"
1986;0.118943214417;0.00154900550842;"[5.7008772]";"[(814, 345)]";"[0]"
1987;0.121901035309;0.00146293640137;"[5.7008772]";"[(814, 346)]";"[0]"
1988;0.106347084045;0.00144600868225;"[5.7008772]";"[(815, 348)]";"[0]"
1989;0.101391077042;0.00178503990173;"[6.6708322]";"[(821, 348)]";"[0]"
1990;0.0943100452423;0.0013439655304;"[5.7008772]";"[(828, 351)]";"[0]"
1991;0.0983378887177;0.00133609771729;"[5.7008772]";"[(834, 352)]";"[0]"
1992;0.11376786232;0.00151300430298;"[5.7008772]";"[(838, 353)]";"[0]"
1993;0.0960781574249;0.00134491920471;"[5.7008772]";"[(836, 353)]";"[0]"
1994;0.121704101562;0.0014340877533;"[5.7008772, 5.7008772]";"[(833, 352), (613, 335)]";"[0, 0]"
1995;0.113980054855;0.00147700309753;"[5.7008772]";"[(829, 352)]";"[0]"
1996;0.115369081497;0.00146102905273;"[5.7008772]";"[(827, 353)]";"[0]"
1997;0.121789216995;-1;"[]";"[]";"[]"
1998;0.0964682102203;0.00132489204407;"[5.7008772]";"[(825, 356)]";"[0]"
1999;0.126394987106;0.00152182579041;"[5.7008772]";"[(824, 357)]";"[0]"
2000;0.119127035141;0.00142288208008;"[5.7008772, 5.7008772]";"[(824, 357), (605, 339)]";"[0, 0]"
2001;0.119719982147;0.00155997276306;"[5.7008772]";"[(825, 357)]";"[0]"
2002;0.098137140274;0.00133395195007;"[5.7008772]";"[(827, 358)]";"[0]"
2003;0.0919699668884;-1;"[]";"[]";"[]"
2004;0.111072063446;-1;"[]";"[]";"[]"
2005;0.11404299736;0.00148296356201;"[5.7008772]";"[(820, 361)]";"[0]"
2006;0.117169857025;0.00147104263306;"[5.7008772]";"[(817, 361)]";"[0]"
2007;0.104013204575;0.00143098831177;"[5.7008772]";"[(814, 360)]";"[0]"
2008;0.118175029755;0.00155305862427;"[5.7008772]";"[(810, 359)]";"[0]"
2009;0.111189842224;0.00141596794128;"[5.7008772]";"[(806, 359)]";"[0]"
2010;0.117407083511;0.00149297714233;"[5.7008772]";"[(803, 357)]";"[0]"
2011;0.107779979706;0.00143218040466;"[5.7008772]";"[(800, 354)]";"[0]"
2012;0.102689981461;0.00178694725037;"[6.6708322]";"[(802, 353)]";"[0]"
2013;0.157352924347;0.00198006629944;"[5.7008772]";"[(800, 353)]";"[0]"
2014;0.134179830551;0.00200796127319;"[6.6708322]";"[(798, 351)]";"[0]"
2015;0.118779182434;0.00150799751282;"[5.7008772]";"[(797, 350)]";"[0]"
2016;0.120862007141;0.00222897529602;"[5.7008772]";"[(796, 347)]";"[0]"
2017;0.112509965897;-1;"[]";"[]";"[]"
2018;0.110918998718;0.00143098831177;"[5.7008772]";"[(794, 341)]";"[0]"
2019;0.120148897171;0.0014910697937;"[5.7008772]";"[(798, 339)]";"[0]"
2020;0.119132041931;0.00139617919922;"[5.7008772]";"[(797, 337)]";"[0]"
2021;0.0967729091644;0.00141596794128;"[5.7008772]";"[(795, 337)]";"[0]"
2022;0.121319055557;0.00153994560242;"[5.7008772]";"[(794, 340)]";"[0]"
2023;0.0983180999756;0.00173282623291;"[6.5192022]";"[(1288, 727)]";"[0]"
2024;0.116537094116;0.00154280662537;"[5.7008772]";"[(795, 342)]";"[0]"
2025;0.116328001022;0.00271701812744;"[5.7008772]";"[(796, 343)]";"[0]"
2026;0.119385957718;0.00139498710632;"[5.7008772]";"[(795, 343)]";"[0]"
2027;0.0965619087219;0.00143194198608;"[5.7008772]";"[(792, 343)]";"[0]"
2028;0.118479967117;0.00234889984131;"[5.7008772]";"[(789, 343)]";"[0]"
2029;0.119023799896;0.00144720077515;"[5.7008772]";"[(788, 343)]";"[0]"
2030;0.114825963974;0.00287079811096;"[5.7008772, 8.8600225]";"[(784, 345), (1858, 706)]";"[0, 0]"
2031;0.109477043152;0.00146484375;"[5.7008772]";"[(782, 345)]";"[0]"
2032;0.101212024689;0.00134611129761;"[5.7008772]";"[(778, 345)]";"[0]"
2033;0.109744787216;0.00144100189209;"[5.7008772]";"[(774, 344)]";"[0]"
2034;0.120416879654;0.0014910697937;"[5.7008772]";"[(771, 341)]";"[0]"
2035;0.102619171143;-1;"[]";"[]";"[]"
2036;0.109732151031;-1;"[]";"[]";"[]"
2037;0.0964939594269;0.00131106376648;"[5.7008772, 5.7008772]";"[(539, 309), (762, 333)]";"[0, 0]"
2038;0.106869935989;0.00143909454346;"[5.7008772]";"[(760, 331)]";"[0]"
2039;0.116484165192;0.00149393081665;"[5.7008772]";"[(759, 331)]";"[0]"
2040;0.113325119019;0.00144696235657;"[5.7008772]";"[(757, 330)]";"[0]"
2041;0.12019610405;0.00195693969727;"[6.6708322]";"[(757, 330)]";"[0]"
2042;0.103374004364;0.00135707855225;"[5.7008772]";"[(754, 331)]";"[0]"
2043;0.109146118164;-1;"[]";"[]";"[]"
2044;0.0988128185272;0.00138401985168;"[5.7008772]";"[(758, 333)]";"[0]"
2045;0.103449106216;0.00137400627136;"[5.7008772, 5.7008772]";"[(756, 337), (533, 312)]";"[0, 0]"
2046;0.104469060898;0.00147294998169;"[5.7008772]";"[(753, 335)]";"[0]"
2047;0.112138986588;0.00148010253906;"[5.7008772]";"[(748, 333)]";"[0]"
2048;0.124682188034;0.00152683258057;"[5.7008772]";"[(742, 329)]";"[0]"
2049;0.113157987595;-1;"[]";"[]";"[]"
2050;0.108252048492;0.00154995918274;"[5.7008772]";"[(730, 325)]";"[0]"
2051;0.0961210727692;0.00144600868225;"[5.7008772]";"[(726, 322)]";"[0]"
2052;0.0923278331757;0.00133991241455;"[5.7008772]";"[(722, 319)]";"[0]"
2053;0.0916237831116;0.00137805938721;"[5.7008772]";"[(717, 312)]";"[0]"
2054;0.115611076355;0.00156188011169;"[5.7008772]";"[(712, 307)]";"[0]"
2055;0.119085073471;0.0015549659729;"[5.7008772]";"[(710, 305)]";"[0]"
2056;0.120656013489;0.00142312049866;"[5.7008772, 5.5226803]";"[(710, 301), (482, 270)]";"[0, 0]"
2057;0.104629993439;0.00139594078064;"[5.7008772]";"[(709, 295)]";"[0]"
2058;0.11284995079;0.00147795677185;"[5.7008772]";"[(707, 291)]";"[0]"
2059;0.134653091431;0.00161004066467;"[5.7008772]";"[(706, 287)]";"[0]"
2060;0.114328145981;-1;"[]";"[]";"[]"
2061;0.128401041031;0.00153303146362;"[5.7008772]";"[(705, 276)]";"[0]"
2062;0.120667934418;-1;"[]";"[]";"[]"
2063;0.114452123642;0.00143599510193;"[5.7008772]";"[(703, 269)]";"[0]"
2064;0.115864992142;-1;"[]";"[]";"[]"
2065;0.0963180065155;-1;"[]";"[]";"[]"
2066;0.119112014771;0.00145101547241;"[5.7008772]";"[(717, 278)]";"[0]"
2067;0.109893798828;0.00153303146362;"[5.7008772]";"[(725, 285)]";"[0]"
2068;0.147810935974;0.00241613388062;"[5.7008772]";"[(731, 289)]";"[0]"
2069;0.138944864273;0.00177502632141;"[5.7008772]";"[(735, 292)]";"[0]"
2070;0.124361038208;0.00135898590088;"[5.7008772]";"[(738, 295)]";"[0]"
2071;0.104043960571;0.00150895118713;"[5.7008772]";"[(738, 297)]";"[0]"
2072;0.104784011841;-1;"[]";"[]";"[]"
2073;0.0946199893951;0.00137615203857;"[5.7008772]";"[(738, 301)]";"[0]"
2074;0.0979170799255;0.00168204307556;"[5.7008772]";"[(740, 301)]";"[0]"
2075;0.0999138355255;0.00137805938721;"[5.7008772]";"[(743, 301)]";"[0]"
2076;0.117547035217;0.00152397155762;"[5.7008772]";"[(747, 302)]";"[0]"
2077;0.119848012924;0.00157523155212;"[5.7008772]";"[(747, 303)]";"[0]"
2078;0.121296167374;0.00154399871826;"[5.7008772]";"[(749, 303)]";"[0]"
2079;0.123307943344;-1;"[]";"[]";"[]"
2080;0.12216091156;0.00146794319153;"[5.7008772, 5.7008772]";"[(760, 303), (537, 279)]";"[0, 0]"
2081;0.117433071136;0.0015070438385;"[5.7008772]";"[(765, 303)]";"[0]"
2082;0.123167037964;0.00147795677185;"[5.7008772]";"[(768, 305)]";"[0]"
2083;0.113482952118;0.00151801109314;"[5.7008772]";"[(770, 306)]";"[0]"
2084;0.108131170273;0.00146508216858;"[5.7008772]";"[(772, 308)]";"[0]"
2085;0.104894161224;-1;"[]";"[]";"[]"
2086;0.114640951157;0.00155210494995;"[5.7008772]";"[(775, 312)]";"[0]"
2087;0.0966877937317;0.00138902664185;"[5.7008772]";"[(779, 315)]";"[0]"
2088;0.118335008621;0.00146698951721;"[5.7008772]";"[(781, 316)]";"[0]"
2089;0.115514993668;0.00154185295105;"[5.7008772]";"[(784, 318)]";"[0]"
2090;0.129477024078;0.00155520439148;"[5.7008772]";"[(785, 318)]";"[0]"
2091;0.093358039856;0.00136494636536;"[5.7008772]";"[(788, 317)]";"[0]"
2092;0.113853931427;0.00145816802979;"[5.7008772]";"[(794, 317)]";"[0]"
2093;0.110878944397;0.00149297714233;"[5.7008772]";"[(800, 317)]";"[0]"
2094;0.132165908813;0.0015389919281;"[5.7008772]";"[(802, 317)]";"[0]"
2095;0.118808984756;0.0015070438385;"[5.7008772]";"[(803, 317)]";"[0]"
2096;0.117260932922;0.00150394439697;"[5.7008772]";"[(810, 316)]";"[0]"
2097;0.121520996094;0.00155401229858;"[5.7008772]";"[(819, 315)]";"[0]"
2098;0.112044095993;0.00145292282104;"[5.7008772]";"[(826, 313)]";"[0]"
2099;0.0921881198883;-1;"[]";"[]";"[]"
2100;0.113121032715;-1;"[]";"[]";"[]"
2101;0.110471010208;0.00143718719482;"[5.7008772]";"[(834, 320)]";"[0]"
2102;0.115242958069;0.00193095207214;"[6.6708322]";"[(839, 323)]";"[0]"
2103;0.115261077881;0.0014328956604;"[5.7008772]";"[(844, 326)]";"[0]"
2104;0.119094133377;0.0015070438385;"[5.7008772]";"[(845, 326)]";"[0]"
2105;0.114105939865;0.00155997276306;"[5.7008772]";"[(848, 325)]";"[0]"
2106;0.114755153656;-1;"[]";"[]";"[]"
2107;0.0965819358826;0.00141096115112;"[5.7008772]";"[(854, 318)]";"[0]"
2108;0.134631872177;0.00154304504395;"[5.7008772]";"[(857, 315)]";"[0]"
2109;0.106411933899;0.00140190124512;"[5.7008772]";"[(859, 312)]";"[0]"
2110;0.113335847855;-1;"[]";"[]";"[]"
2111;0.120131015778;0.00149583816528;"[5.7008772]";"[(857, 308)]";"[0]"
2112;0.118844032288;0.00150609016418;"[5.7008772]";"[(856, 305)]";"[0]"
2113;0.122514009476;-1;"[]";"[]";"[]"
2114;0.119024038315;-1;"[]";"[]";"[]"
2115;0.0981390476227;0.00136208534241;"[5.7008772]";"[(860, 303)]";"[0]"
2116;0.111259937286;0.00151300430298;"[5.7008772]";"[(861, 303)]";"[0]"
2117;0.110207080841;-1;"[]";"[]";"[]"
2118;0.105916023254;0.00142788887024;"[5.7008772]";"[(870, 299)]";"[0]"
2119;0.111162900925;0.00145411491394;"[5.7008772]";"[(876, 297)]";"[0]"
2120;0.0962200164795;-1;"[]";"[]";"[]"
2121;0.10827922821;0.00144195556641;"[5.7008772]";"[(880, 294)]";"[0]"
2122;0.122015953064;0.00239896774292;"[5.7008772, 7.905694]";"[(878, 292), (460, 523)]";"[0, 0]"
2123;0.116676092148;0.00152587890625;"[5.7008772]";"[(872, 291)]";"[0]"
2124;0.122529983521;0.00234389305115;"[5.7008772, 7.6485291]";"[(869, 292), (681, 521)]";"[0, 0]"
2125;0.123703956604;0.003497838974;"[5.7008772]";"[(868, 292)]";"[0]"
2126;0.129344940186;0.00153517723083;"[5.7008772]";"[(866, 294)]";"[0]"
2127;0.115368843079;0.00144004821777;"[5.7008772]";"[(863, 296)]";"[0]"
2128;0.111865997314;0.00145602226257;"[5.7008772]";"[(859, 297)]";"[0]"
2129;0.120754957199;0.00293207168579;"[5.7008772, 8.8600225]";"[(855, 298), (890, 612)]";"[0, 0]"
2130;0.10421204567;0.00269794464111;"[5.7008772, 8.8600225]";"[(852, 299), (1012, 612)]";"[0, 0]"
2131;0.0948498249054;0.00281405448914;"[5.7008772, 8.5146933]";"[(848, 299), (1096, 608)]";"[0, 0]"
2132;0.0917809009552;0.00134897232056;"[5.7008772]";"[(845, 299)]";"[0]"
2133;0.101810932159;0.00174903869629;"[6.6708322]";"[(843, 298)]";"[0]"
2134;0.125612020493;0.00154590606689;"[5.7008772]";"[(840, 299)]";"[0]"
2135;0.133905172348;0.00159192085266;"[5.7008772]";"[(839, 299)]";"[0]"
2136;0.093456029892;0.00135707855225;"[5.7008772]";"[(838, 297)]";"[0]"
2137;0.124366998672;0.00292801856995;"[5.7008772]";"[(835, 296)]";"[0]"
2138;0.119034051895;0.00192713737488;"[5.7008772]";"[(833, 295)]";"[0]"
2139;0.095605134964;-1;"[]";"[]";"[]"
2140;0.0942399501801;0.00137090682983;"[5.7008772]";"[(828, 293)]";"[0]"
2141;0.115794181824;0.00143694877625;"[5.7008772]";"[(828, 293)]";"[0]"
2142;0.0931298732758;0.00136399269104;"[5.7008772]";"[(827, 293)]";"[0]"
2143;0.10999083519;0.00153493881226;"[5.7008772]";"[(830, 295)]";"[0]"
2144;0.0936408042908;-1;"[]";"[]";"[]"
2145;0.0931489467621;0.00175094604492;"[6.6708322]";"[(833, 298)]";"[0]"
2146;0.0932910442352;0.00136780738831;"[5.7008772]";"[(834, 297)]";"[0]"
2147;0.0933508872986;0.00136613845825;"[5.7008772]";"[(835, 299)]";"[0]"
2148;0.118653059006;0.00148916244507;"[5.7008772]";"[(836, 300)]";"[0]"
2149;0.112205982208;0.0014488697052;"[5.7008772]";"[(838, 302)]";"[0]"
2150;0.119688034058;0.00145697593689;"[5.7008772]";"[(837, 305)]";"[0]"
2151;0.0940899848938;0.00136303901672;"[5.7008772]";"[(836, 309)]";"[0]"
2152;0.0977230072021;0.00136709213257;"[5.7008772]";"[(836, 312)]";"[0]"
2153;0.11914396286;0.00157308578491;"[5.7008772]";"[(841, 314)]";"[0]"
2154;0.126973867416;0.00155711174011;"[5.7008772]";"[(848, 313)]";"[0]"
2155;0.115536212921;0.00148701667786;"[5.7008772]";"[(852, 309)]";"[0]"
2156;0.103199958801;0.00136303901672;"[5.7008772]";"[(849, 308)]";"[0]"
2157;0.117063999176;0.00146794319153;"[5.7008772, 5.7008772]";"[(844, 305), (625, 285)]";"[0, 0]"
2158;0.0944430828094;0.00137400627136;"[5.7008772]";"[(842, 306)]";"[0]"
2159;0.101773023605;0.00179505348206;"[6.5192022]";"[(841, 308)]";"[0]"
2160;0.100020885468;0.0014271736145;"[5.7008772]";"[(841, 313)]";"[0]"
2161;0.109004974365;0.00145196914673;"[5.7008772]";"[(843, 317)]";"[0]"
2162;0.109956026077;0.00144696235657;"[5.7008772]";"[(844, 318)]";"[0]"
2163;0.110702037811;0.00152611732483;"[5.7008772]";"[(843, 319)]";"[0]"
2164;0.111919164658;0.00145983695984;"[5.7008772]";"[(843, 319)]";"[0]"
2165;0.11076593399;0.0014979839325;"[5.7008772]";"[(843, 319)]";"[0]"
2166;0.117784976959;0.00143194198608;"[5.7008772]";"[(841, 319)]";"[0]"
2167;0.12601518631;0.00147604942322;"[5.7008772, 5.7008772]";"[(839, 319), (621, 299)]";"[0, 0]"
2168;0.122748851776;-1;"[]";"[]";"[]"
2169;0.0931830406189;0.00137782096863;"[5.7008772]";"[(839, 322)]";"[0]"
2170;0.108242988586;0.00145983695984;"[5.7008772]";"[(836, 323)]";"[0]"
2171;0.110316991806;-1;"[]";"[]";"[]"
2172;0.100011110306;0.00135588645935;"[5.7008772]";"[(829, 330)]";"[0]"
2173;0.113254070282;0.00150394439697;"[5.7008772]";"[(828, 331)]";"[0]"
2174;0.0957989692688;0.00165700912476;"[5.7008772]";"[(829, 329)]";"[0]"
2175;0.110465049744;0.00151181221008;"[5.5226803]";"[(830, 328)]";"[0]"
2176;0.121978998184;0.00152683258057;"[5.7008772]";"[(830, 326)]";"[0]"
2177;0.101829051971;0.00135493278503;"[5.7008772]";"[(831, 324)]";"[0]"
2178;0.113705873489;0.00144410133362;"[5.7008772]";"[(832, 323)]";"[0]"
2179;0.116974830627;0.00152182579041;"[5.7008772]";"[(833, 323)]";"[0]"
2180;0.114649057388;0.00145101547241;"[5.7008772]";"[(834, 325)]";"[0]"
2181;0.111135959625;-1;"[]";"[]";"[]"
2182;0.119449853897;0.00148606300354;"[5.7008772]";"[(833, 327)]";"[0]"
2183;0.10174202919;0.00140309333801;"[5.7008772]";"[(830, 328)]";"[0]"
2184;0.110126972198;0.00143003463745;"[5.7008772]";"[(828, 329)]";"[0]"
2185;0.110758066177;0.00143885612488;"[5.7008772]";"[(827, 329)]";"[0]"
2186;0.125565052032;0.00149488449097;"[5.7008772]";"[(828, 331)]";"[0]"
2187;0.0969960689545;0.00135803222656;"[5.7008772]";"[(827, 334)]";"[0]"
2188;0.116652011871;0.00144982337952;"[5.7008772]";"[(823, 336)]";"[0]"
2189;0.113655090332;0.00147414207458;"[5.7008772]";"[(817, 338)]";"[0]"
2190;0.093334197998;0.00136995315552;"[5.7008772]";"[(812, 339)]";"[0]"
2191;0.115393161774;0.00155687332153;"[5.7008772]";"[(808, 339)]";"[0]"
2192;0.115478038788;0.00145602226257;"[5.7008772]";"[(806, 339)]";"[0]"
2193;0.118800878525;0.00156307220459;"[5.7008772]";"[(804, 339)]";"[0]"
2194;0.115216970444;0.0014979839325;"[5.7008772]";"[(803, 339)]";"[0]"
2195;0.121533870697;0.00149083137512;"[5.7008772, 5.7008772]";"[(803, 339), (583, 315)]";"[0, 0]"
2196;0.118523836136;0.00147795677185;"[5.7008772, 5.7008772]";"[(805, 337), (585, 313)]";"[0, 0]"
2197;0.0936629772186;0.00135087966919;"[5.7008772]";"[(806, 334)]";"[0]"
2198;0.0961799621582;0.00137901306152;"[5.7008772]";"[(805, 331)]";"[0]"
2199;0.0934548377991;0.00136184692383;"[5.7008772]";"[(806, 330)]";"[0]"
2200;0.0952439308167;0.00136685371399;"[5.7008772]";"[(807, 328)]";"[0]"
2201;0.108647108078;-1;"[]";"[]";"[]"
2202;0.11656999588;0.00144100189209;"[5.7008772]";"[(811, 327)]";"[0]"
2203;0.117788076401;0.00153303146362;"[5.7008772]";"[(813, 327)]";"[0]"
