frameno;frametime;recpoint;cir_pos;color
1507;0.0343120098114;"[208, 142, 798, 382]";"[(795, 260)]";"[0]"
1508;0.0480389595032;"[166, 144, 798, 384]";"[(796, 261)]";"[0]"
1509;0.0473029613495;"[209, 144, 798, 384]";"[(794, 259)]";"[0]"
1510;0.0388209819794;"[164, 142, 798, 382]";"[(791, 258)]";"[0]"
1511;0.0141499042511;"[206, 140, 798, 380]";"[(792, 255)]";"[0]"
1512;0.0427739620209;"[204, 141, 796, 381]";"[(791, 256)]";"[0]"
1513;0.0175809860229;"[165, 138, 797, 378]";"[(792, 254)]";"[0]"
1514;0.0790848731995;"[163, 140, 795, 380]";"[(792, 254)]";"[0]"
1515;0.0121600627899;"[162, 146, 794, 386]";"[(568, 223)]";"[0]"
1516;0.0577380657196;"[162, 151, 794, 391]";"[(793, 253)]";"[0]"
1517;0.013904094696;"[211, 137, 799, 377]";"[(793, 250)]";"[0]"
1518;0.0154750347137;"[210, 133, 798, 373]";"[(570, 221)]";"[0]"
1519;0.0298838615417;"[208, 132, 796, 372]";"[(794, 248)]";"[0]"
1520;0.0313251018524;"[166, 128, 799, 368]";"[(794, 249)]";"[0]"
1521;0.00815987586975;"[208, 129, 799, 369]";"[(793, 250)]";"[0]"
1522;0.030061006546;"[208, 129, 799, 369]";"[(794, 250)]";"[0]"
1523;0.00881385803223;"[166, 130, 799, 370]";"[(793, 248)]";"[0]"
1524;0.0123889446259;"[167, 130, 800, 370]";"[(791, 249)]";"[0]"
1525;0.00981307029724;"[167, 129, 800, 369]";"[(789, 248)]";"[0]"
1526;0.00931191444397;"[167, 129, 800, 369]";"[(789, 246)]";"[0]"
1527;0.0182130336761;"[167, 128, 800, 368]";"[(788, 246), (563, 219)]";"[0, 0]"
1528;0.0176599025726;"[167, 128, 800, 368]";"[(787, 247)]";"[0]"
1529;0.0175821781158;"[167, 128, 800, 368]";"[(786, 246), (561, 219)]";"[0, 0]"
1530;0.0101490020752;"[167, 128, 800, 368]";"[(784, 246)]";"[0]"
1531;0.00860500335693;"[167, 128, 800, 368]";"[(786, 245)]";"[0]"
1532;0.0102000236511;"[167, 128, 800, 368]";"[(783, 245)]";"[0]"
1533;0.0899820327759;"[167, 127, 800, 367]";"[(783, 245)]";"[0]"
1534;0.0133860111237;"[166, 127, 799, 367]";"[(782, 241)]";"[0]"
1535;0.0186409950256;"[165, 127, 798, 367]";"[(780, 238), (551, 212)]";"[0, 0]"
1536;0.0100541114807;"[164, 127, 797, 367]";"[(777, 236)]";"[0]"
1537;0.0132691860199;"[164, 126, 797, 366]";"[(775, 238)]";"[0]"
1538;0.0121018886566;"[163, 126, 796, 366]";"[(770, 239), (544, 213)]";"[0, 0]"
1539;0.0114870071411;"[163, 126, 796, 366]";"[(767, 240), (541, 213)]";"[0, 0]"
1540;0.0164749622345;"[163, 126, 796, 366]";"[(767, 241)]";"[0]"
1541;0.0120379924774;"[162, 126, 795, 366]";"[(767, 239), (541, 212)]";"[0, 0]"
1542;0.0142300128937;"[162, 125, 795, 365]";"[(768, 239), (539, 213)]";"[0, 0]"
1543;0.0133509635925;"[161, 124, 794, 364]";"[(766, 241)]";"[0]"
1544;0.0174150466919;"[160, 124, 793, 364]";"[(768, 243)]";"[0]"
1545;0.0146520137787;"[158, 123, 791, 363]";"[(767, 248)]";"[0]"
1546;0.018238067627;"[156, 122, 789, 362]";"[(760, 249)]";"[0]"
1547;0.0169568061829;"[152, 123, 785, 363]";"[(750, 244)]";"[0]"
1548;0.00837993621826;"[151, 123, 784, 363]";"[(744, 242)]";"[0]"
1549;0.00889587402344;"[149, 123, 782, 363]";"[(746, 237)]";"[0]"
1550;0.0141680240631;"[148, 123, 781, 363]";"[(752, 236)]";"[0]"
1551;0.0535018444061;"[148, 123, 781, 363]";"[(752, 236)]";"[0]"
1552;0.00865888595581;"[148, 123, 781, 363]";"[(754, 239)]";"[0]"
1553;0.0125501155853;"[147, 124, 780, 364]";"[(759, 239)]";"[0]"
1554;0.00973010063171;"[145, 125, 778, 365]";"[(765, 239)]";"[0]"
1555;0.0128929615021;"[143, 126, 776, 366]";"[(768, 239)]";"[0]"
1556;0.0557498931885;"[137, 125, 770, 365]";"[(768, 239)]";"[0]"
1557;0.00843811035156;"[134, 122, 767, 362]";"[(544, 216)]";"[0]"
1558;0.0360169410706;"[130, 119, 763, 359]";"[(772, 244)]";"[0]"
1559;0.0150270462036;"[223, 124, 800, 364]";"[(769, 243)]";"[0]"
1560;0.0122709274292;"[223, 124, 800, 364]";"[(763, 243)]";"[0]"
1561;0.0157589912415;"[223, 124, 800, 364]";"[(760, 243)]";"[0]"
1562;0.0230288505554;"[223, 127, 800, 367]";"[(759, 243), (533, 216)]";"[0, 0]"
1563;0.0191340446472;"[223, 124, 800, 364]";"[(761, 245), (535, 216)]";"[0, 0]"
1564;0.0143489837646;"[223, 124, 800, 364]";"[(764, 244)]";"[0]"
1565;0.0122530460358;"[223, 128, 800, 368]";"[(768, 245)]";"[0]"
1566;0.0158629417419;"[223, 138, 800, 378]";"[(774, 244), (548, 216)]";"[0, 0]"
1567;0.0125141143799;"[223, 149, 800, 389]";"[(774, 242)]";"[0]"
1568;0.0576729774475;"[223, 152, 800, 392]";"[(774, 242)]";"[0]"
1569;0.0142750740051;"[223, 150, 800, 390]";"[(771, 247)]";"[0]"
1570;0.083948135376;"[223, 148, 800, 388]";"[(771, 247)]";"[0]"
1571;0.0157389640808;"[223, 152, 800, 392]";"[(769, 247)]";"[0]"
1572;0.0104339122772;"[223, 156, 800, 396]";"[(768, 244)]";"[0]"
1573;0.0152180194855;"[223, 161, 800, 401]";"[(770, 244)]";"[0]"
1574;0.0165228843689;"[223, 161, 800, 401]";"[(773, 245)]";"[0]"
1575;0.0151960849762;"[223, 158, 800, 398]";"[(772, 245)]";"[0]"
1576;0.0107550621033;"[223, 156, 800, 396]";"[(769, 246)]";"[0]"
1577;0.0140881538391;"[223, 163, 800, 403]";"[(768, 247)]";"[0]"
1578;0.0665571689606;"[223, 169, 800, 409]";"[(768, 247)]";"[0]"
1579;0.0739030838013;"[223, 175, 800, 415]";"[(768, 247)]";"[0]"
1580;0.0137670040131;"[223, 170, 800, 410]";"[(768, 247)]";"[0]"
1581;0.0146331787109;"[223, 164, 800, 404]";"[(767, 245)]";"[0]"
1582;0.016462802887;"[223, 160, 800, 400]";"[(765, 245)]";"[0]"
1583;0.0168371200562;"[223, 163, 800, 403]";"[(764, 244)]";"[0]"
1584;0.0842008590698;"[223, 166, 800, 406]";"[(764, 244)]";"[0]"
1585;0.0169610977173;"[223, 171, 800, 411]";"[(769, 243)]";"[0]"
1586;0.0166070461273;"[223, 175, 800, 415]";"[(769, 243)]";"[0]"
1587;0.016077041626;"[223, 178, 800, 418]";"[(767, 243)]";"[0]"
1588;0.0113918781281;"[223, 178, 800, 418]";"[(766, 242)]";"[0]"
1589;0.0154058933258;"[223, 173, 800, 413]";"[(767, 241)]";"[0]"
1590;0.0138900279999;"[223, 168, 800, 408]";"[(766, 241)]";"[0]"
1591;0.0164079666138;"[223, 161, 800, 401]";"[(767, 239), (541, 211)]";"[0, 0]"
1592;0.0157558917999;"[223, 158, 800, 398]";"[(766, 237)]";"[0]"
1593;0.0163950920105;"[223, 154, 800, 394]";"[(537, 208), (764, 237)]";"[0, 0]"
1594;0.0154831409454;"[223, 155, 800, 395]";"[(761, 235)]";"[0]"
1595;0.0101461410522;"[223, 153, 800, 393]";"[(761, 233)]";"[0]"
1596;0.0158140659332;"[223, 152, 800, 392]";"[(762, 232)]";"[0]"
1597;0.0105769634247;"[223, 152, 800, 392]";"[(763, 231)]";"[0]"
1598;0.00889492034912;"[223, 147, 800, 387]";"[(762, 231)]";"[0]"
1599;0.0129389762878;"[223, 142, 800, 382]";"[(761, 228)]";"[0]"
1600;0.00940203666687;"[223, 134, 800, 374]";"[(760, 229)]";"[0]"
1601;0.0126419067383;"[223, 127, 800, 367]";"[(759, 229)]";"[0]"
1602;0.0172338485718;"[223, 124, 800, 364]";"[(759, 228)]";"[0]"
1603;0.0170240402222;"[223, 124, 800, 364]";"[(758, 230)]";"[0]"
1604;0.0833809375763;"[223, 123, 800, 363]";"[(758, 230)]";"[0]"
1605;0.0718379020691;"[223, 123, 800, 363]";"[(758, 230)]";"[0]"
1606;0.0670309066772;"[223, 122, 800, 362]";"[(758, 230)]";"[0]"
1607;0.0114438533783;"[223, 122, 800, 362]";"[(757, 230)]";"[0]"
1608;0.0131621360779;"[223, 121, 800, 361]";"[(757, 231)]";"[0]"
1609;0.0117189884186;"[223, 121, 800, 361]";"[(757, 228)]";"[0]"
1610;0.00848507881165;"[223, 121, 800, 361]";"[(757, 228)]";"[0]"
1611;0.00792980194092;"[223, 122, 800, 362]";"[(755, 227)]";"[0]"
1612;0.0123989582062;"[223, 122, 800, 362]";"[(753, 226)]";"[0]"
1613;0.0170290470123;"[223, 122, 800, 362]";"[(751, 224)]";"[0]"
1614;0.0114829540253;"[223, 122, 800, 362]";"[(750, 222)]";"[0]"
1615;0.013365983963;"[223, 122, 800, 362]";"[(749, 221)]";"[0]"
1616;0.0168588161469;"[223, 122, 800, 362]";"[(750, 219)]";"[0]"
1617;0.0168521404266;"[223, 122, 800, 362]";"[(750, 220)]";"[0]"
1618;0.0161139965057;"[223, 121, 800, 361]";"[(750, 221)]";"[0]"
1619;0.0191600322723;"[222, 121, 799, 361]";"[(751, 223), (523, 192)]";"[0, 0]"
1620;0.0161581039429;"[220, 120, 797, 360]";"[(752, 225)]";"[0]"
1621;0.0199699401855;"[219, 120, 796, 360]";"[(753, 224), (525, 193)]";"[0, 0]"
1622;0.0914969444275;"[218, 119, 795, 359]";"[(753, 224), (525, 193)]";"[0, 0]"
1623;0.0415308475494;"[217, 118, 794, 358]";"[(700, 446)]";"[0]"
1624;0.107016086578;"[63, 325, 799, 565]";"[(700, 446)]";"[0]"
1625;0.0515539646149;"[63, 326, 799, 566]";"[(747, 224)]";"[0]"
1626;0.0162608623505;"[227, 0, 799, 240]";"[(745, 225)]";"[0]"
1627;0.0108599662781;"[227, 0, 799, 240]";"[(742, 227)]";"[0]"
1628;0.0434501171112;"[228, 0, 800, 240]";"[(742, 227)]";"[0]"
1629;0.0127308368683;"[228, 0, 800, 240]";"[(504, 196)]";"[0]"
1630;0.0685360431671;"[227, 0, 799, 240]";"[(504, 196)]";"[0]"
1631;0.0455980300903;"[226, 0, 798, 240]";"[(504, 196)]";"[0]"
1632;0.0110609531403;"[225, 0, 797, 240]";"[(500, 195)]";"[0]"
1633;0.0143220424652;"[223, 0, 795, 240]";"[(728, 225), (498, 195)]";"[0, 0]"
1634;0.0157110691071;"[222, 0, 794, 240]";"[(498, 197)]";"[0]"
1635;0.0150318145752;"[220, 0, 792, 240]";"[(729, 229)]";"[0]"
1636;0.0150039196014;"[218, 0, 790, 240]";"[(500, 202)]";"[0]"
1637;0.0249450206757;"[216, 0, 788, 240]";"[(729, 233)]";"[0]"
1638;0.0144419670105;"[92, 113, 798, 353]";"[(728, 232)]";"[0]"
1639;0.0173149108887;"[89, 113, 795, 353]";"[(727, 232), (497, 203)]";"[0, 0]"
1640;0.00894618034363;"[88, 112, 794, 352]";"[(724, 231)]";"[0]"
1641;0.0575840473175;"[87, 112, 793, 352]";"[(724, 231)]";"[0]"
1642;0.00935482978821;"[87, 113, 793, 353]";"[(721, 227)]";"[0]"
1643;0.00900197029114;"[88, 121, 794, 361]";"[(722, 226)]";"[0]"
1644;0.0131139755249;"[89, 132, 795, 372]";"[(721, 228)]";"[0]"
1645;0.0149939060211;"[88, 140, 794, 380]";"[(721, 228)]";"[0]"
1646;0.0188438892365;"[87, 138, 793, 378]";"[(721, 228)]";"[0]"
1647;0.0136449337006;"[86, 136, 792, 376]";"[(719, 229), (489, 201)]";"[0, 0]"
1648;0.0141899585724;"[84, 124, 790, 364]";"[(719, 230), (489, 202)]";"[0, 0]"
1649;0.0164039134979;"[83, 114, 789, 354]";"[(721, 232)]";"[0]"
1650;0.0102648735046;"[82, 113, 788, 353]";"[(721, 231)]";"[0]"
1651;0.00896000862122;"[82, 112, 788, 352]";"[(721, 228)]";"[0]"
1652;0.0741348266602;"[83, 113, 789, 353]";"[(721, 228)]";"[0]"
1653;0.0103650093079;"[83, 113, 789, 353]";"[(717, 225), (487, 196)]";"[0, 0]"
1654;0.0108530521393;"[82, 113, 788, 353]";"[(718, 225), (487, 196)]";"[0, 0]"
1655;0.0152668952942;"[82, 114, 788, 354]";"[(720, 225), (489, 197)]";"[0, 0]"
1656;0.0179228782654;"[81, 117, 787, 357]";"[(721, 224)]";"[0]"
1657;0.0137269496918;"[81, 115, 787, 355]";"[(720, 224)]";"[0]"
1658;0.0107600688934;"[82, 113, 788, 353]";"[(720, 222), (490, 194)]";"[0, 0]"
1659;0.0137219429016;"[83, 113, 789, 353]";"[(720, 222)]";"[0]"
1660;0.0130929946899;"[81, 112, 787, 352]";"[(721, 222)]";"[0]"
1661;0.0163140296936;"[81, 112, 787, 352]";"[(721, 220)]";"[0]"
1662;0.01194190979;"[80, 112, 786, 352]";"[(720, 220)]";"[0]"
1663;0.0101139545441;"[81, 112, 787, 352]";"[(720, 216)]";"[0]"
1664;0.00941705703735;"[81, 112, 787, 352]";"[(720, 213)]";"[0]"
1665;0.0149431228638;"[81, 112, 787, 352]";"[(718, 212)]";"[0]"
1666;0.0201640129089;"[81, 111, 787, 351]";"[(717, 213)]";"[0]"
1667;0.0178852081299;"[81, 111, 787, 351]";"[(717, 213)]";"[0]"
1668;0.0173001289368;"[82, 111, 788, 351]";"[(719, 214)]";"[0]"
1669;0.0203649997711;"[82, 110, 788, 350]";"[(718, 215), (487, 189)]";"[0, 0]"
1670;0.00996708869934;"[82, 109, 788, 349]";"[(717, 216)]";"[0]"
1671;0.0157830715179;"[82, 108, 788, 348]";"[(718, 217), (487, 191)]";"[0, 0]"
1672;0.0162501335144;"[81, 107, 787, 347]";"[(720, 218), (490, 192)]";"[0, 0]"
1673;0.0116400718689;"[81, 107, 787, 347]";"[(721, 218)]";"[0]"
1674;0.0121190547943;"[80, 107, 786, 347]";"[(721, 218)]";"[0]"
1675;0.0130240917206;"[80, 107, 786, 347]";"[(720, 217)]";"[0]"
1676;0.0133600234985;"[81, 107, 787, 347]";"[(720, 217)]";"[0]"
1677;0.0128967761993;"[80, 108, 786, 348]";"[(720, 217)]";"[0]"
1678;0.0631341934204;"[81, 108, 787, 348]";"[(720, 217)]";"[0]"
1679;0.00996899604797;"[82, 109, 788, 349]";"[(722, 217)]";"[0]"
1680;0.0136938095093;"[83, 109, 789, 349]";"[(721, 216)]";"[0]"
1681;0.0131430625916;"[83, 109, 789, 349]";"[(721, 216)]";"[0]"
1682;0.00960087776184;"[83, 108, 789, 348]";"[(722, 219)]";"[0]"
1683;0.0571889877319;"[82, 108, 788, 348]";"[(722, 219)]";"[0]"
1684;0.0563039779663;"[83, 108, 789, 348]";"[(722, 219)]";"[0]"
1685;0.0100209712982;"[84, 109, 790, 349]";"[(724, 221)]";"[0]"
1686;0.0127220153809;"[85, 109, 791, 349]";"[(725, 222)]";"[0]"
1687;0.0119600296021;"[85, 108, 791, 348]";"[(727, 222)]";"[0]"
1688;0.0144150257111;"[84, 108, 790, 348]";"[(726, 222)]";"[0]"
1689;0.0113639831543;"[84, 109, 790, 349]";"[(727, 225)]";"[0]"
1690;0.0104949474335;"[84, 109, 790, 349]";"[(729, 227)]";"[0]"
1691;0.0142619609833;"[84, 110, 790, 350]";"[(729, 228), (501, 201)]";"[0, 0]"
1692;0.0109641551971;"[84, 110, 790, 350]";"[(731, 226)]";"[0]"
1693;0.0135891437531;"[85, 111, 791, 351]";"[(731, 227)]";"[0]"
1694;0.0125689506531;"[86, 111, 792, 351]";"[(731, 225), (501, 200)]";"[0, 0]"
1695;0.016744852066;"[85, 112, 791, 352]";"[(730, 228)]";"[0]"
1696;0.0565159320831;"[86, 112, 792, 352]";"[(730, 228)]";"[0]"
1697;0.0629360675812;"[87, 113, 793, 353]";"[(730, 228)]";"[0]"
1698;0.0119919776917;"[88, 115, 794, 355]";"[(737, 229)]";"[0]"
1699;0.0139379501343;"[88, 115, 794, 355]";"[(738, 228)]";"[0]"
1700;0.0119588375092;"[88, 115, 794, 355]";"[(737, 228)]";"[0]"
1701;0.0122509002686;"[88, 117, 794, 357]";"[(736, 228)]";"[0]"
1702;0.0121831893921;"[88, 122, 794, 362]";"[(737, 229)]";"[0]"
1703;0.0137190818787;"[89, 127, 795, 367]";"[(739, 228)]";"[0]"
1704;0.0113461017609;"[90, 131, 796, 371]";"[(738, 227)]";"[0]"
1705;0.0104150772095;"[91, 131, 797, 371]";"[(738, 226)]";"[0]"
1706;0.0129940509796;"[91, 131, 797, 371]";"[(737, 227)]";"[0]"
1707;0.00937795639038;"[91, 132, 797, 372]";"[(739, 228)]";"[0]"
1708;0.0107200145721;"[91, 131, 797, 371]";"[(739, 229), (511, 201)]";"[0, 0]"
1709;0.0145528316498;"[91, 131, 797, 371]";"[(738, 230)]";"[0]"
1710;0.0153019428253;"[92, 126, 798, 366]";"[(740, 230)]";"[0]"
1711;0.0107820034027;"[91, 124, 797, 364]";"[(738, 231)]";"[0]"
1712;0.0129561424255;"[91, 121, 797, 361]";"[(739, 233)]";"[0]"
1713;0.00871086120605;"[91, 122, 797, 362]";"[(740, 233)]";"[0]"
1714;0.0113689899445;"[91, 128, 797, 368]";"[(742, 231), (513, 205)]";"[0, 0]"
1715;0.0154449939728;"[92, 135, 798, 375]";"[(741, 230)]";"[0]"
1716;0.0125319957733;"[92, 142, 798, 382]";"[(744, 229), (515, 203)]";"[0, 0]"
1717;0.0133209228516;"[92, 144, 798, 384]";"[(743, 231)]";"[0]"
1718;0.0145499706268;"[91, 146, 797, 386]";"[(743, 233), (515, 206)]";"[0, 0]"
1719;0.0668270587921;"[92, 152, 798, 392]";"[(743, 233), (515, 206)]";"[0, 0]"
1720;0.0668480396271;"[93, 147, 799, 387]";"[(743, 233), (515, 206)]";"[0, 0]"
1721;0.0102808475494;"[94, 141, 800, 381]";"[(744, 235)]";"[0]"
1722;0.0102179050446;"[94, 141, 800, 381]";"[(743, 234)]";"[0]"
1723;0.0128901004791;"[94, 146, 800, 386]";"[(742, 234), (513, 208)]";"[0, 0]"
1724;0.0150208473206;"[94, 151, 800, 391]";"[(741, 235), (513, 208)]";"[0, 0]"
1725;0.0176479816437;"[94, 160, 800, 400]";"[(741, 235)]";"[0]"
1726;0.0124659538269;"[94, 163, 800, 403]";"[(739, 232)]";"[0]"
1727;0.0175409317017;"[94, 166, 800, 406]";"[(737, 229)]";"[0]"
1728;0.0119280815125;"[94, 168, 800, 408]";"[(736, 224)]";"[0]"
1729;0.0161390304565;"[93, 169, 799, 409]";"[(737, 221)]";"[0]"
1730;0.0135328769684;"[93, 170, 799, 410]";"[(737, 220), (507, 193)]";"[0, 0]"
1731;0.0116438865662;"[92, 166, 798, 406]";"[(734, 220)]";"[0]"
1732;0.0135748386383;"[91, 157, 797, 397]";"[(732, 222)]";"[0]"
1733;0.0132098197937;"[90, 148, 796, 388]";"[(730, 223)]";"[0]"
1734;0.0657801628113;"[88, 126, 794, 366]";"[(730, 223)]";"[0]"
1735;0.0153679847717;"[88, 113, 794, 353]";"[(727, 223), (498, 197)]";"[0, 0]"
1736;0.0650970935822;"[88, 112, 794, 352]";"[(727, 223), (498, 197)]";"[0, 0]"
1737;0.0143570899963;"[88, 112, 794, 352]";"[(726, 224)]";"[0]"
1738;0.00974202156067;"[86, 112, 792, 352]";"[(728, 225)]";"[0]"
1739;0.0744051933289;"[84, 113, 790, 353]";"[(728, 225)]";"[0]"
1740;0.0140900611877;"[83, 113, 789, 353]";"[(729, 225)]";"[0]"
1741;0.0131158828735;"[82, 113, 788, 353]";"[(730, 225)]";"[0]"
1742;0.0124640464783;"[80, 113, 786, 353]";"[(731, 224)]";"[0]"
1743;0.0122489929199;"[81, 113, 787, 353]";"[(729, 224)]";"[0]"
1744;0.0123250484467;"[82, 113, 788, 353]";"[(727, 221), (497, 195)]";"[0, 0]"
1745;0.0136649608612;"[83, 114, 789, 354]";"[(728, 221)]";"[0]"
1746;0.015575170517;"[83, 114, 789, 354]";"[(728, 221)]";"[0]"
1747;0.0191950798035;"[83, 113, 789, 353]";"[(726, 222)]";"[0]"
1748;0.0117650032043;"[83, 113, 789, 353]";"[(727, 223), (497, 196)]";"[0, 0]"
1749;0.0155007839203;"[82, 113, 788, 353]";"[(728, 224), (499, 197)]";"[0, 0]"
1750;0.0139980316162;"[81, 113, 787, 353]";"[(728, 226), (501, 198)]";"[0, 0]"
1751;0.0113060474396;"[80, 112, 786, 352]";"[(501, 199)]";"[0]"
1752;0.014447927475;"[80, 113, 786, 353]";"[(730, 226)]";"[0]"
1753;0.0150411128998;"[79, 113, 785, 353]";"[(731, 226), (501, 199)]";"[0, 0]"
1754;0.013955116272;"[79, 116, 785, 356]";"[(731, 227), (502, 199)]";"[0, 0]"
1755;0.014368057251;"[79, 119, 785, 359]";"[(731, 227), (503, 199)]";"[0, 0]"
1756;0.0162281990051;"[80, 125, 786, 365]";"[(731, 227)]";"[0]"
1757;0.00963997840881;"[81, 130, 787, 370]";"[(501, 198)]";"[0]"
1758;0.00932192802429;"[81, 131, 787, 371]";"[(732, 226)]";"[0]"
1759;0.00936388969421;"[81, 133, 787, 373]";"[(733, 225)]";"[0]"
1760;0.0165848731995;"[81, 135, 787, 375]";"[(735, 225), (503, 197)]";"[0, 0]"
1761;0.0189390182495;"[81, 134, 787, 374]";"[(737, 224)]";"[0]"
1762;0.017226934433;"[81, 132, 787, 372]";"[(739, 224), (509, 197)]";"[0, 0]"
1763;0.0154440402985;"[81, 130, 787, 370]";"[(738, 225)]";"[0]"
1764;0.020457983017;"[81, 130, 787, 370]";"[(739, 227), (511, 199)]";"[0, 0]"
1765;0.0112690925598;"[82, 130, 788, 370]";"[(741, 227)]";"[0]"
1766;0.0871150493622;"[83, 130, 789, 370]";"[(741, 227)]";"[0]"
1767;0.0119638442993;"[84, 130, 790, 370]";"[(744, 229), (515, 202)]";"[0, 0]"
1768;0.0109210014343;"[85, 129, 791, 369]";"[(514, 202), (744, 228)]";"[0, 0]"
1769;0.0135779380798;"[86, 129, 792, 369]";"[(743, 228)]";"[0]"
1770;0.0178639888763;"[87, 135, 793, 375]";"[(741, 231)]";"[0]"
1771;0.0197858810425;"[89, 142, 795, 382]";"[(742, 232), (513, 206)]";"[0, 0]"
1772;0.0160059928894;"[90, 148, 796, 388]";"[(744, 232)]";"[0]"
1773;0.0175359249115;"[90, 150, 796, 390]";"[(744, 233)]";"[0]"
1774;0.0183000564575;"[90, 151, 796, 391]";"[(745, 235)]";"[0]"
1775;0.093190908432;"[90, 153, 796, 393]";"[(745, 235)]";"[0]"
1776;0.00986695289612;"[90, 159, 796, 399]";"[(750, 239)]";"[0]"
1777;0.0152781009674;"[91, 166, 797, 406]";"[(755, 240)]";"[0]"
1778;0.0154778957367;"[91, 172, 797, 412]";"[(760, 244)]";"[0]"
1779;0.0257959365845;"[92, 180, 798, 420]";"[(762, 246)]";"[0]"
1780;0.0223309993744;"[92, 188, 798, 428]";"[(757, 246)]";"[0]"
1781;0.0183618068695;"[92, 194, 798, 434]";"[(751, 246)]";"[0]"
1782;0.00949597358704;"[94, 206, 800, 446]";"[(751, 244)]";"[0]"
1783;0.0150508880615;"[94, 221, 800, 461]";"[(750, 245)]";"[0]"
1784;0.0160579681396;"[94, 232, 800, 472]";"[(750, 243)]";"[0]"
1785;0.01859998703;"[94, 235, 800, 475]";"[(747, 244)]";"[0]"
1786;0.0212478637695;"[94, 239, 800, 479]";"[(748, 246)]";"[0]"
1787;0.0100681781769;"[94, 242, 800, 482]";"[(751, 248)]";"[0]"
1788;0.00949597358704;"[94, 238, 800, 478]";"[(754, 251)]";"[0]"
1789;0.012521982193;"[94, 233, 800, 473]";"[(755, 253)]";"[0]"
1790;0.0182650089264;"[94, 230, 800, 470]";"[(754, 253)]";"[0]"
1791;0.0183489322662;"[94, 241, 800, 481]";"[(753, 254)]";"[0]"
1792;0.0168871879578;"[94, 254, 800, 494]";"[(753, 255)]";"[0]"
1793;0.0520489215851;"[94, 267, 800, 507]";"[(754, 257), (525, 231)]";"[0, 0]"
1794;0.0158939361572;"[406, 6, 875, 272]";"[(755, 257)]";"[0]"
1795;0.0103731155396;"[406, 15, 875, 281]";"[(754, 255)]";"[0]"
1796;0.00806498527527;"[406, 22, 875, 288]";"[(758, 255)]";"[0]"
1797;0.00739979743958;"[406, 30, 875, 296]";"[(758, 258)]";"[0]"
1798;0.0122871398926;"[406, 38, 875, 304]";"[(759, 258)]";"[0]"
1799;0.0160019397736;"[406, 42, 875, 308]";"[(761, 263), (535, 240)]";"[0, 0]"
1800;0.0504231452942;"[406, 40, 875, 306]";"[(761, 263), (535, 240)]";"[0, 0]"
1801;0.00726199150085;"[406, 38, 875, 304]";"[(766, 269)]";"[0]"
1802;0.0122201442719;"[406, 43, 875, 309]";"[(764, 269), (539, 245)]";"[0, 0]"
1803;0.00846409797668;"[406, 63, 875, 329]";"[(763, 265)]";"[0]"
1804;0.0121059417725;"[406, 84, 875, 350]";"[(764, 263)]";"[0]"
1805;0.0142090320587;"[406, 112, 875, 378]";"[(769, 261)]";"[0]"
1806;0.0138189792633;"[406, 118, 875, 384]";"[(771, 260)]";"[0]"
1807;0.0154020786285;"[406, 124, 875, 390]";"[(769, 257)]";"[0]"
1808;0.0098729133606;"[406, 126, 875, 392]";"[(764, 257)]";"[0]"
1809;0.0125730037689;"[406, 102, 875, 368]";"[(763, 257)]";"[0]"
1810;0.0137631893158;"[406, 78, 875, 344]";"[(764, 257)]";"[0]"
1811;0.0157380104065;"[407, 67, 876, 333]";"[(760, 258)]";"[0]"
1812;0.00995898246765;"[406, 58, 875, 324]";"[(757, 254)]";"[0]"
1813;0.0183038711548;"[406, 49, 875, 315]";"[(753, 250)]";"[0]"
1814;0.0132939815521;"[406, 46, 875, 312]";"[(753, 247)]";"[0]"
1815;0.00946807861328;"[406, 48, 875, 314]";"[(754, 245)]";"[0]"
1816;0.00974202156067;"[406, 50, 875, 316]";"[(753, 245), (524, 219)]";"[0, 0]"
1817;0.00832581520081;"[406, 37, 875, 303]";"[(752, 244)]";"[0]"
1818;0.0074028968811;"[406, 9, 875, 275]";"[(753, 245)]";"[0]"
1819;0.0154590606689;"[405, 0, 874, 266]";"[(755, 246), (527, 220)]";"[0, 0]"
1820;0.0146198272705;"[405, 0, 874, 266]";"[(756, 246)]";"[0]"
1821;0.0612699985504;"[404, 0, 873, 266]";"[(756, 246)]";"[0]"
1822;0.0108680725098;"[403, 0, 872, 266]";"[(759, 245)]";"[0]"
1823;0.0150790214539;"[404, 0, 873, 266]";"[(759, 245)]";"[0]"
1824;0.0145418643951;"[404, 0, 873, 266]";"[(760, 245)]";"[0]"
1825;0.0635759830475;"[405, 0, 874, 266]";"[(760, 245)]";"[0]"
1826;0.00920605659485;"[406, 0, 875, 266]";"[(760, 247)]";"[0]"
1827;0.0141041278839;"[406, 0, 875, 266]";"[(761, 245)]";"[0]"
1828;0.0125839710236;"[406, 0, 875, 266]";"[(761, 246)]";"[0]"
1829;0.00843286514282;"[406, 0, 875, 266]";"[(761, 247)]";"[0]"
1830;0.0103929042816;"[406, 0, 875, 266]";"[(760, 249)]";"[0]"
1831;0.0118889808655;"[406, 0, 875, 266]";"[(760, 249), (535, 222)]";"[0, 0]"
1832;0.00977897644043;"[406, 0, 875, 266]";"[(536, 222)]";"[0]"
1833;0.00761795043945;"[406, 0, 875, 266]";"[(763, 247)]";"[0]"
1834;0.0100748538971;"[406, 0, 875, 266]";"[(761, 248)]";"[0]"
