frameno;frametime;colorfiltertime;circledettime;radious;cir_pos;color
5426;0.119789123535;0.0532779693604;0.0461959838867;"[6.6708322, 5.7008772]";"[(590.5, 705.5), (363.5, 685.5)]";"[1, 1]"
5427;0.10841178894;0.0460629463196;0.0454158782959;"[6.6708322, 5.7008772]";"[(596.5, 707.5), (369.5, 685.5)]";"[1, 1]"
5428;0.107091903687;0.0488481521606;0.0407950878143;"[5.7008772, 5.7008772]";"[(601.5, 715.5), (374.5, 692.5)]";"[1, 1]"
5429;0.110882043839;0.0507440567017;0.0417149066925;"[5.7008772, 5.7008772]";"[(597.5, 733.5), (371.5, 710.5)]";"[1, 1]"
5430;0.136346101761;0.0615351200104;0.0490901470184;"[5.7008772, 5.7008772]";"[(589.5, 762.5), (361.5, 739.5)]";"[1, 1]"
5431;0.108746051788;0.0465981960297;0.0399990081787;"[5.7008772, 5.7008772]";"[(582.5, 794.5), (351.5, 771.5)]";"[1, 1]"
5432;0.0970089435577;0.0436580181122;0.036474943161;"[6.6708322, 5.7008772]";"[(578.5, 821.5), (346.5, 797.5)]";"[1, 1]"
5433;0.116278171539;0.0527639389038;0.0439739227295;"[5.7008772, 5.7008772]";"[(563.5, 843.5), (329.5, 819.5)]";"[1, 1]"
5434;0.108180999756;0.0488610267639;0.0406949520111;"[5.7008772, 5.7008772]";"[(519.5, 851.5), (279.5, 823.5)]";"[1, 1]"
5435;0.0877521038055;0.038213968277;0.0352289676666;"[6.6708322, 5.7008772]";"[(487.5, 841.5), (243.5, 814.5)]";"[1, 1]"
5436;0.0943069458008;0.042356967926;0.0354020595551;"[5.7008772, 6.6708322]";"[(488.5, 834.5), (247.5, 806.5)]";"[1, 1]"
5437;0.0915820598602;0.0388498306274;0.0347969532013;"[6.6708322, 6.6708322]";"[(505.5, 821.5), (264.5, 795.5)]";"[1, 1]"
5438;0.0910260677338;0.0396859645844;0.0349481105804;"[5.7008772, 6.6708322, 5.7008772]";"[(811.5, 931.5), (511.5, 814.5), (270.5, 789.5)]";"[0, 1, 1]"
5439;0.0861968994141;0.0372779369354;0.0351328849792;"[5.7008772, 5.7008772]";"[(807.5, 929.5), (264.5, 789.5)]";"[0, 1]"
5440;0.0956151485443;0.0429790019989;0.0372500419617;"[6.6708322, 5.7008772]";"[(496.5, 822.5), (253.5, 796.5)]";"[1, 1]"
5441;0.0892281532288;0.040118932724;0.0353851318359;"[6.041523, 5.7008772]";"[(486.5, 838.5), (241.5, 813.5)]";"[1, 1]"
5442;0.101190090179;0.0450489521027;0.0369849205017;"[5.7008772, 5.7008772]";"[(479.5, 859.5), (231.5, 837.5)]";"[1, 1]"
5443;0.100514888763;0.0382390022278;0.0354869365692;"[6.5192022, 6.6708322]";"[(477.5, 883.5), (229.5, 860.5)]";"[1, 1]"
5444;0.124676942825;0.054230928421;0.0477650165558;"[5.7008772, 6.6708322]";"[(485.5, 909.5), (236.5, 888.5)]";"[1, 1]"
5445;0.105282068253;0.044282913208;0.0425729751587;"[6.9641943, 5.7008772]";"[(498.5, 942.5), (249.5, 920.5)]";"[1, 1]"
5446;0.123010873795;0.0520498752594;0.0462498664856;"[6.6708322, 7.7781744]";"[(503.5, 962.5), (256.5, 940.5)]";"[1, 1]"
5447;0.124215126038;0.0569829940796;0.0441257953644;"[5.7008772, 5.7008772]";"[(509.5, 973.5), (261.5, 951.5)]";"[1, 1]"
5448;0.150283813477;0.0638678073883;0.0564970970154;"[6.6708322, 5.7008772]";"[(523.5, 954.5), (277.5, 931.5)]";"[1, 1]"
5449;0.0982038974762;0.0402569770813;0.0416631698608;"[6.6708322, 5.7008772]";"[(528.5, 918.5), (282.5, 896.5)]";"[1, 1]"
5450;0.135874986649;0.0610601902008;0.0503640174866;"[6.6708322]";"[(521.5, 877.5)]";"[1]"
5451;0.103729009628;0.0424780845642;0.0466921329498;"[5.7008772]";"[(509.5, 831.5)]";"[1]"
5452;0.11860704422;0.0506811141968;0.0532650947571;"[6.3639612, 6.6708322]";"[(497.5, 782.5), (252.5, 755.5)]";"[1, 1]"
5453;0.117613792419;0.0522701740265;0.0454161167145;"[6.3639612, 6.5192022]";"[(503.5, 752.5), (259.5, 726.5)]";"[1, 1]"
5454;0.102002859116;0.0415251255035;0.043023109436;"[6.041523, 7.6485291]";"[(516.5, 747.5), (275.5, 722.5)]";"[1, 1]"
5455;0.0917630195618;0.0380291938782;0.0394239425659;"[6.3639612, 5.7008772]";"[(525.5, 746.5), (282.5, 719.5)]";"[1, 1]"
5456;0.123874902725;0.0554699897766;0.04678606987;"[6.5192022, 6.6708322]";"[(530.5, 741.5), (290.5, 713.5)]";"[1, 1]"
5457;0.109189987183;0.0480480194092;0.0392990112305;"[5.7008772, 5.7008772, 7.905694]";"[(1683.5, 1045.5), (292.5, 700.5), (531.5, 730.5)]";"[0, 1, 1]"
5458;0.111913919449;0.0494699478149;0.0439260005951;"[5.7008772, 5.7008772]";"[(537.5, 711.5), (295.5, 682.5)]";"[1, 1]"
5459;0.0943040847778;0.0383200645447;0.0420858860016;"[6.041523, 5.7008772, 5.7008772]";"[(845.5, 820.5), (535.5, 695.5), (294.5, 665.5)]";"[0, 1, 1]"
5460;0.0968091487885;0.0417518615723;0.040992975235;"[6.6708322, 6.6708322]";"[(530.5, 685.5), (289.5, 655.5)]";"[1, 1]"
5461;0.111045837402;0.0515711307526;0.0418741703033;"[6.6708322, 5.7008772]";"[(528.5, 674.5), (285.5, 643.5)]";"[1, 1]"
5462;0.115161180496;0.0518281459808;0.043869972229;"[6.041523, 6.6708322]";"[(511.5, 651.5), (267.5, 620.5)]";"[1, 1]"
5463;0.112530231476;0.0518140792847;0.0410680770874;"[6.3639612, 6.5192022]";"[(481.5, 623.5), (232.5, 590.5)]";"[1, 1]"
5464;0.0947871208191;0.0414140224457;0.0378639698029;"[6.6708322, 6.6708322]";"[(462.5, 586.5), (210.5, 554.5)]";"[1, 1]"
5465;0.103723049164;0.0465519428253;0.0390689373016;"[5.7008772, 5.7008772]";"[(463.5, 557.5), (210.5, 526.5)]";"[1, 1]"
5466;0.124185085297;0.0581810474396;0.0452470779419;"[6.5192022, 6.6708322]";"[(224.5, 487.5), (476.5, 515.5)]";"[1, 1]"
5467;0.107481956482;0.0515780448914;0.0414159297943;"[6.3639612, 5.7008772]";"[(481.5, 471.5), (229.5, 445.5)]";"[1, 1]"
5468;0.108092784882;0.0485219955444;0.0397839546204;"[6.041523, 5.7008772]";"[(459.5, 412.5), (201.5, 386.5)]";"[1, 1]"
5469;0.121714830399;0.056706905365;0.0432829856873;"[6.6708322, 5.7008772]";"[(198.5, 372.5), (457.5, 399.5)]";"[1, 1]"
5470;0.0963780879974;0.0388650894165;0.0440671443939;"[6.6708322, 6.6708322, 6.6708322]";"[(783.5, 512.5), (452.5, 386.5), (191.5, 360.5)]";"[0, 1, 1]"
5471;0.110438108444;0.0450320243835;0.0463528633118;"[6.041523, 6.6708322]";"[(447.5, 375.5), (185.5, 350.5)]";"[1, 1]"
5472;0.0933108329773;0.0380718708038;0.0417549610138;"[6.6708322, 7.1063352]";"[(189.5, 343.5), (451.5, 369.5)]";"[1, 1]"
5473;0.132098197937;0.0501198768616;0.0621509552002;"[7.1063352, 6.6708322]";"[(460.5, 363.5), (199.5, 337.5)]";"[1, 1]"
5474;0.118231058121;0.0418050289154;0.061408996582;"[6.6708322, 5.7008772]";"[(460.5, 350.5), (199.5, 323.5)]";"[1, 1]"
5475;0.104029178619;0.0434098243713;0.0435039997101;"[6.5192022, 7.1063352]";"[(208.5, 312.5), (469.5, 336.5)]";"[1, 1]"
5476;0.100372076035;0.0418050289154;0.0426449775696;"[7.6485291, 6.6708322]";"[(497.5, 317.5), (242.5, 295.5)]";"[1, 1]"
5477;0.091463804245;0.0393807888031;0.0379300117493;"[6.9641943, 5.7008772]";"[(272.5, 279.5), (525.5, 297.5)]";"[1, 1]"
5478;0.0973770618439;0.042270898819;0.0384469032288;"[5.7008772, 6.6708322]";"[(535.5, 283.5), (282.5, 263.5)]";"[1, 1]"
5479;0.11511516571;0.0516729354858;0.0428750514984;"[5.7008772, 6.3639612, 6.6708322]";"[(863.5, 385.5), (526.5, 264.5), (271.5, 243.5)]";"[0, 1, 1]"
5480;0.115099906921;0.0516850948334;0.0430610179901;"[7.905694, 5.7008772]";"[(260.5, 231.5), (513.5, 253.5)]";"[1, 1]"
5481;0.127619028091;0.0521011352539;0.0546381473541;"[6.041523, 5.7008772]";"[(259.5, 231.5), (517.5, 257.5)]";"[1, 1]"
5482;0.103086948395;0.0452558994293;0.0404419898987;"[6.041523, 7.905694]";"[(525.5, 268.5), (265.5, 243.5)]";"[1, 1]"
5483;0.105130910873;0.0478250980377;0.0385332107544;"[6.041523, 6.5192022, 6.6708322]";"[(870.5, 406.5), (535.5, 282.5), (280.5, 259.5)]";"[0, 1, 1]"
5484;0.0866069793701;0.0376150608063;0.0349998474121;"[6.5192022, 6.6708322]";"[(547.5, 296.5), (294.5, 273.5)]";"[1, 1]"
5485;0.0858249664307;0.0369119644165;0.0348620414734;"[6.5192022, 6.6708322]";"[(562.5, 310.5), (310.5, 286.5)]";"[1, 1]"
5486;0.107752084732;0.0489718914032;0.0394430160522;"[6.041523, 6.6708322]";"[(583.5, 317.5), (334.5, 295.5)]";"[1, 1]"
5487;0.0922429561615;0.0402941703796;0.0348000526428;"[6.3639612, 6.3639612, 6.6708322]";"[(937.5, 447.5), (609.5, 324.5), (363.5, 304.5)]";"[0, 1, 1]"
5488;0.127700090408;0.0556740760803;0.0467212200165;"[6.6708322, 6.9641943]";"[(644.5, 332.5), (402.5, 313.5)]";"[1, 1]"
5489;0.115354061127;0.050390958786;0.0435450077057;"[6.6708322, 5.7008772]";"[(682.5, 344.5), (442.5, 325.5)]";"[1, 1]"
5490;0.112133026123;0.0489699840546;0.0430150032043;"[7.905694, 6.5192022]";"[(1024.5, 463.5), (696.5, 343.5)]";"[0, 1]"
5491;0.112314939499;0.0501840114594;0.043555021286;"[8.7464275, 6.5192022, 6.6708322]";"[(1028.5, 454.5), (701.5, 334.5), (462.5, 318.5)]";"[0, 1, 1]"
5492;0.114555120468;0.0483908653259;0.0466351509094;"[6.5192022, 6.041523, 5.7008772]";"[(1041.5, 446.5), (712.5, 329.5), (473.5, 316.5)]";"[0, 1, 1]"
5493;0.0904958248138;0.0380020141602;0.0392110347748;"[6.6708322]";"[(734.5, 329.5)]";"[1]"
5494;0.110520124435;0.0479431152344;0.0421140193939;"[6.6708322, 5.7008772]";"[(762.5, 326.5), (525.5, 315.5)]";"[1, 1]"
5495;0.109210968018;0.0474808216095;0.0425040721893;"[5.7008772]";"[(783.5, 326.5)]";"[1]"
5496;0.0912508964539;0.0384168624878;0.0387568473816;"[6.6708322, 6.6708322]";"[(803.5, 337.5), (566.5, 324.5)]";"[1, 1]"
5497;0.10954785347;0.0485858917236;0.0439319610596;"[6.041523]";"[(825.5, 352.5)]";"[1]"
5498;0.0914750099182;0.0384640693665;0.0393929481506;"[5.7008772, 5.7008772]";"[(1174.5, 485.5), (847.5, 372.5)]";"[0, 1]"
5499;0.106516122818;0.0452477931976;0.0445199012756;"[5.7008772, 5.7008772]";"[(1196.5, 503.5), (868.5, 390.5)]";"[0, 1]"
5500;0.116755962372;0.0533790588379;0.0427300930023;"[5.7008772]";"[(661.5, 393.5)]";"[1]"
5501;0.116443157196;0.0529618263245;0.0425119400024;"[6.3639612]";"[(689.5, 411.5)]";"[1]"
5502;0.111959934235;0.0491380691528;0.0426559448242;"[6.6708322]";"[(942.5, 433.5)]";"[1]"
5503;0.101487874985;0.043762922287;0.0388162136078;"[5.7008772]";"[(965.5, 442.5)]";"[1]"
5504;0.114540100098;0.0521869659424;0.0420110225677;"[5.7008772]";"[(991.5, 456.5)]";"[1]"
5505;0.116918087006;0.0526459217072;0.0428099632263;"[5.7008772]";"[(1020.5, 457.5)]";"[1]"
5506;0.0884990692139;0.0379247665405;0.0362069606781;"[5.7008772]";"[(1056.5, 457.5)]";"[1]"
5507;0.0947320461273;0.03764295578;0.043447971344;"[5.7008772]";"[(1099.5, 458.5)]";"[1]"
5508;0.100197076797;0.0423560142517;0.0437090396881;"[5.7008772, 6.3639612]";"[(1129.5, 447.5), (905.5, 441.5)]";"[1, 1]"
5509;0.0961031913757;0.0380780696869;0.043760061264;"[6.6708322]";"[(1139.5, 432.5)]";"[1]"
5510;0.11541891098;0.0494480133057;0.048660993576;"[5.7008772, 5.7008772]";"[(1142.5, 415.5), (916.5, 410.5)]";"[1, 1]"
5511;0.123318910599;0.0518419742584;0.0499610900879;"[5.7008772, 5.7008772]";"[(1156.5, 409.5), (929.5, 405.5)]";"[1, 1]"
5512;0.118166923523;0.0506460666656;0.0488638877869;"[5.7008772]";"[(1182.5, 414.5)]";"[1]"
5513;0.0981419086456;0.0389819145203;0.043771982193;"[6.6708322]";"[(1211.5, 424.5)]";"[1]"
5514;0.113285064697;0.0462548732758;0.0457730293274;"[5.7008772]";"[(1233.5, 431.5)]";"[1]"
5515;0.12045788765;0.0509269237518;0.0491499900818;"[6.6708322]";"[(1253.5, 436.5)]";"[1]"
5516;0.121553897858;0.050311088562;0.0515010356903;"[6.6708322]";"[(1270.5, 441.5)]";"[1]"
5517;0.115447044373;0.0488770008087;0.0481328964233;"[6.6708322, 5.7008772]";"[(1285.5, 441.5), (1051.5, 437.5)]";"[1, 1]"
5518;0.125061035156;0.0546650886536;0.0485711097717;"[6.6708322]";"[(1304.5, 441.5)]";"[1]"
5519;0.109110832214;0.045450925827;0.0467410087585;"[6.6708322]";"[(1306.5, 438.5)]";"[1]"
5520;0.0994420051575;0.0403299331665;0.0428380966187;"[6.6708322]";"[(1298.5, 420.5)]";"[1]"
5521;0.109384059906;0.0463712215424;0.0444641113281;"[6.6708322]";"[(1314.5, 405.5)]";"[1]"
5522;0.116925954819;0.0504050254822;0.0475559234619;"[5.7008772, 6.6708322]";"[(27.5, 476.5), (1344.5, 400.5)]";"[0, 1]"
5523;0.0963010787964;0.0387001037598;0.0436069965363;"[5.7008772, 6.5192022]";"[(53.5, 481.5), (1364.5, 396.5)]";"[0, 1]"
5524;0.11298584938;0.0518598556519;0.0414018630981;"[5.7008772, 6.3639612]";"[(62.5, 475.5), (1370.5, 392.5)]";"[0, 1]"
5525;0.117203950882;0.053142786026;0.0424580574036;"[5.7008772, 6.5192022]";"[(69.5, 467.5), (1379.5, 390.5)]";"[0, 1]"
5526;0.108335018158;0.0473530292511;0.0406589508057;"[5.7008772, 6.5192022]";"[(95.5, 466.5), (1400.5, 392.5)]";"[0, 1]"
5527;0.0947759151459;0.0392861366272;0.0395441055298;"[5.7008772, 7.3824115]";"[(153.5, 476.5), (1449.5, 401.5)]";"[0, 1]"
5528;0.0957579612732;0.0408070087433;0.0393059253693;"[7.3824115]";"[(1470.5, 404.5)]";"[1]"
5529;0.0917921066284;0.0393958091736;0.0367050170898;"[5.7008772, 7.1063352]";"[(196.5, 479.5), (1487.5, 408.5)]";"[0, 1]"
5530;0.100635051727;0.0419800281525;0.0432708263397;"[5.7008772, 7.5166483, 6.3639612]";"[(215.5, 478.5), (1505.5, 414.5), (1253.5, 418.5)]";"[0, 1, 1]"
5531;0.0953049659729;0.0373899936676;0.0428340435028;"[5.7008772, 6.6708322, 6.6708322]";"[(241.5, 478.5), (1529.5, 418.5), (1275.5, 421.5)]";"[0, 1, 1]"
5532;0.119112968445;0.0505318641663;0.0490779876709;"[6.9641943, 5.7008772, 7.5166483, 6.6708322]";"[(8.5, 446.5), (273.5, 490.5), (1560.5, 430.5), (1303.5, 434.5)]";"[0, 0, 1, 1]"
5533;0.112432003021;0.0460360050201;0.0482759475708;"[7.6485291, 5.7008772, 7.6485291]";"[(55.5, 461.5), (313.5, 503.5), (1598.5, 439.5)]";"[0, 0, 1]"
5534;0.120837926865;0.0425109863281;0.0615749359131;"[7.7781744, 5.7008772, 7.1063352, 6.6708322]";"[(91.5, 464.5), (342.5, 507.5), (1628.5, 440.5), (1364.5, 445.5)]";"[0, 0, 1, 1]"
5535;0.114995002747;0.0438570976257;0.0500679016113;"[7.6485291, 7.1063352]";"[(123.5, 464.5), (1658.5, 444.5)]";"[0, 1]"
5536;0.109213113785;0.0436060428619;0.0456609725952;"[6.9641943, 5.5226803, 7.6485291]";"[(152.5, 462.5), (397.5, 504.5), (1688.5, 442.5)]";"[0, 0, 1]"
5537;0.113176107407;0.0491089820862;0.0444791316986;"[6.6708322, 8.5146933, 5.7008772]";"[(164.5, 460.5), (1701.5, 433.5), (1425.5, 439.5)]";"[0, 1, 1]"
5538;0.10819196701;0.0412411689758;0.0518639087677;"[6.9641943, 7.905694]";"[(160.5, 452.5), (1698.5, 416.5)]";"[0, 1]"
5539;0.104120016098;0.040983915329;0.0454549789429;"[7.905694]";"[(1693.5, 401.5)]";"[1]"
5540;0.122411966324;0.0475192070007;0.0577051639557;"[7.6485291, 7.905694, 6.041523]";"[(157.5, 435.5), (1700.5, 396.5), (1423.5, 405.5)]";"[0, 1, 1]"
5541;0.110528945923;0.045914888382;0.0481960773468;"[6.9641943, 5.7008772, 7.6485291]";"[(172.5, 432.5), (415.5, 473.5), (1714.5, 402.5)]";"[0, 0, 1]"
5542;0.121433019638;0.0480949878693;0.0470051765442;"[7.6485291, 7.6485291, 5.7008772]";"[(179.5, 425.5), (1722.5, 410.5), (1442.5, 414.5)]";"[0, 1, 1]"
5543;0.128078937531;0.0513319969177;0.0505630970001;"[7.6485291, 7.6485291]";"[(175.5, 420.5), (1720.5, 418.5)]";"[0, 1]"
5544;0.0997021198273;0.0399329662323;0.0428249835968;"[7.3824115, 5.7008772, 7.905694]";"[(169.5, 417.5), (413.5, 465.5), (1714.5, 429.5)]";"[0, 0, 1]"
5545;0.117396831512;0.052726984024;0.0438280105591;"[6.9641943, 7.7781744]";"[(157.5, 418.5), (1704.5, 442.5)]";"[0, 1]"
5546;0.111618041992;0.0452680587769;0.0446438789368;"[6.3639612, 7.5166483, 6.6708322]";"[(138.5, 417.5), (1689.5, 450.5), (1413.5, 446.5)]";"[0, 1, 1]"
5547;0.0966792106628;0.0406000614166;0.0400171279907;"[7.6485291, 5.7008772, 7.6485291]";"[(121.5, 415.5), (371.5, 469.5), (1673.5, 457.5)]";"[0, 0, 1]"
5548;0.113783121109;0.050173997879;0.0456819534302;"[8.7464275, 5.7008772, 7.6485291]";"[(68.5, 408.5), (328.5, 466.5), (1628.5, 457.5)]";"[0, 0, 1]"
5549;0.098452091217;0.0428838729858;0.039479970932;"[6.6708322, 6.9641943]";"[(258.5, 448.5), (1560.5, 446.5)]";"[0, 1]"
5550;0.106752157211;0.0469000339508;0.0441479682922;"[5.7008772, 7.6485291, 6.3639612]";"[(210.5, 437.5), (1520.5, 433.5), (1261.5, 425.5)]";"[0, 1, 1]"
5551;0.105494022369;0.0425469875336;0.0429790019989;"[5.7008772, 7.6485291]";"[(201.5, 433.5), (1513.5, 416.5)]";"[0, 1]"
5552;0.104751825333;0.0407719612122;0.0421531200409;"[6.6708322, 6.6708322, 6.6708322]";"[(191.5, 428.5), (1506.5, 396.5), (1247.5, 394.5)]";"[0, 1, 1]"
5553;0.10893201828;0.0444769859314;0.04345703125;"[6.041523, 7.7781744, 6.6708322]";"[(157.5, 411.5), (1477.5, 374.5), (1220.5, 374.5)]";"[0, 1, 1]"
5554;0.101649999619;0.038957118988;0.0423250198364;"[6.041523, 7.5166483]";"[(109.5, 393.5), (1440.5, 365.5)]";"[0, 1]"
5555;0.0973169803619;0.0406718254089;0.0411739349365;"[6.6708322, 7.3824115, 5.7008772]";"[(66.5, 392.5), (1407.5, 374.5), (1153.5, 370.5)]";"[0, 1, 1]"
5556;0.103329896927;0.0413200855255;0.0440289974213;"[6.5192022, 6.6708322]";"[(28.5, 405.5), (1127.5, 385.5)]";"[0, 1]"
5557;0.122767925262;0.0480809211731;0.05876994133;"[7.6485291]";"[(1349.5, 399.5)]";"[1]"
5558;0.102978944778;0.0406620502472;0.0430760383606;"[7.7781744]";"[(1321.5, 408.5)]";"[1]"
5559;0.110805034637;0.0466301441193;0.0457592010498;"[6.6708322]";"[(1301.5, 416.5)]";"[1]"
5560;0.102521896362;0.043792963028;0.0419628620148;"[7.1063352]";"[(1283.5, 426.5)]";"[1]"
5561;0.116754055023;0.0513370037079;0.0443890094757;"[6.041523]";"[(1259.5, 433.5)]";"[1]"
5562;0.105590105057;0.0431549549103;0.0423901081085;"[6.6708322, 6.3639612]";"[(1237.5, 440.5), (993.5, 429.5)]";"[1, 1]"
5563;0.128710985184;0.0463190078735;0.0616600513458;"[6.3639612]";"[(1222.5, 436.5)]";"[1]"
5564;0.129137039185;0.0450868606567;0.050518989563;"[6.6708322, 5.7008772]";"[(1209.5, 423.5), (965.5, 411.5)]";"[1, 1]"
5565;0.158066034317;0.0602309703827;0.0643029212952;"[6.041523]";"[(1193.5, 413.5)]";"[1]"
5566;0.0993130207062;0.0434482097626;0.0407118797302;"[5.7008772]";"[(1583.5, 545.5)]";"[0]"
5567;0.0989010334015;0.0410981178284;0.0384340286255;"[6.041523]";"[(1159.5, 375.5)]";"[1]"
5568;0.111051082611;0.0508990287781;0.0407910346985;"[7.7781744]";"[(1138.5, 357.5)]";"[1]"
5569;0.100816011429;0.0411970615387;0.0437531471252;"[7.905694]";"[(1117.5, 340.5)]";"[1]"
5570;0.115400075912;0.0515358448029;0.0469670295715;"[7.7781744]";"[(1101.5, 334.5)]";"[1]"
5571;0.0905919075012;0.0393362045288;0.0362091064453;"[6.6708322]";"[(1079.5, 340.5)]";"[1]"
5572;0.101288795471;0.0411710739136;0.0451350212097;"[7.1063352]";"[(1054.5, 350.5)]";"[1]"
5573;0.116286039352;0.0482971668243;0.0466380119324;"[7.7781744]";"[(1030.5, 357.5)]";"[1]"
5574;0.0944440364838;0.0383169651031;0.0423879623413;"[5.7008772]";"[(1008.5, 361.5)]";"[1]"
5575;0.120242834091;0.0498249530792;0.0480160713196;"[7.905694]";"[(993.5, 365.5)]";"[1]"
5576;0.095409154892;0.0382599830627;0.0434358119965;"[5.7008772]";"[(971.5, 365.5)]";"[1]"
5577;0.129081010818;0.0501458644867;0.0528140068054;"[6.6708322]";"[(944.5, 366.5)]";"[1]"
5578;0.148736000061;0.0613858699799;0.0661950111389;"[7.6485291, 5.7008772]";"[(906.5, 360.5), (651.5, 333.5)]";"[1, 1]"
5579;0.101445913315;0.043829202652;0.0416791439056;"[7.6485291]";"[(870.5, 333.5)]";"[1]"
5580;0.119662046432;0.0511100292206;0.0479547977448;"[7.6485291, 6.6708322]";"[(842.5, 305.5), (582.5, 277.5)]";"[1, 1]"
5581;0.122564077377;0.045313835144;0.0603148937225;"[7.6485291]";"[(812.5, 292.5)]";"[1]"
5582;0.118553876877;0.0527288913727;0.046541929245;"[6.6708322, 7.905694]";"[(778.5, 288.5), (508.5, 263.5)]";"[1, 1]"
5583;0.123458147049;0.047614812851;0.0572810173035;"[7.7781744]";"[(740.5, 289.5)]";"[1]"
5584;0.117876052856;0.049635887146;0.0519499778748;"[7.1063352, 6.6708322]";"[(707.5, 298.5), (436.5, 272.5)]";"[1, 1]"
5585;0.116052865982;0.0507788658142;0.045077085495;"[7.6485291, 6.6708322]";"[(681.5, 316.5), (407.5, 289.5)]";"[1, 1]"
5586;0.111774921417;0.0499179363251;0.0419380664825;"[6.6708322, 7.1063352]";"[(379.5, 305.5), (655.5, 332.5)]";"[1, 1]"
5587;0.130974054337;0.0581409931183;0.0524270534515;"[7.905694, 6.6708322]";"[(635.5, 340.5), (356.5, 311.5)]";"[1, 1]"
5588;0.0976059436798;0.0416240692139;0.0370469093323;"[7.7781744, 7.905694]";"[(617.5, 341.5), (337.5, 312.5)]";"[1, 1]"
5589;0.104128837585;0.0468511581421;0.0383670330048;"[7.905694]";"[(607.5, 347.5)]";"[1]"
5590;0.110290050507;0.0500988960266;0.0404829978943;"[7.7781744, 6.9641943]";"[(608.5, 359.5), (326.5, 331.5)]";"[1, 1]"
5591;0.123344898224;0.052267074585;0.0496439933777;"[6.041523, 7.7781744]";"[(1007.5, 527.5), (610.5, 367.5)]";"[0, 1]"
5592;0.117477178574;0.0468788146973;0.0505850315094;"[7.7781744]";"[(603.5, 368.5)]";"[1]"
5593;0.122992992401;0.0428471565247;0.0620720386505;"[7.905694]";"[(588.5, 351.5)]";"[1]"
5594;0.147699117661;0.052717924118;0.0763378143311;"[7.6485291]";"[(565.5, 317.5)]";"[1]"
5595;0.11026096344;0.0433480739594;0.0485119819641;"[7.6485291, 8.276473]";"[(537.5, 286.5), (241.5, 255.5)]";"[1, 1]"
5596;0.141325950623;0.0538418292999;0.0722591876984;"[6.6708322]";"[(512.5, 262.5)]";"[1]"
5597;0.100790977478;0.0394680500031;0.0449230670929;"[5.7008772, 6.041523, 6.6708322]";"[(1850.5, 682.5), (493.5, 253.5), (186.5, 222.5)]";"[0, 1, 1]"
5598;0.0987441539764;0.0385150909424;0.0458600521088;"[8.276473, 7.6485291, 8.276473]";"[(1846.5, 669.5), (480.5, 258.5), (167.5, 223.5)]";"[0, 1, 1]"
5599;0.125980854034;0.051393032074;0.053906917572;"[5.7008772, 6.6708322, 7.1063352]";"[(1865.5, 689.5), (476.5, 267.5), (164.5, 233.5)]";"[0, 1, 1]"
5600;0.121888160706;0.052038192749;0.0501849651337;"[7.905694, 7.6485291]";"[(477.5, 284.5), (168.5, 249.5)]";"[1, 1]"
5601;0.117387056351;0.0472371578217;0.0487439632416;"[7.1063352, 7.905694, 7.6485291]";"[(1843.5, 728.5), (472.5, 299.5), (162.5, 263.5)]";"[0, 1, 1]"
5602;0.12263917923;0.0512399673462;0.0495090484619;"[7.5166483, 7.905694]";"[(464.5, 307.5), (153.5, 271.5)]";"[1, 1]"
5603;0.0985429286957;0.0437140464783;0.0379559993744;"[7.7781744]";"[(145.5, 278.5)]";"[1]"
5604;0.0986080169678;0.039165019989;0.0456829071045;"[7.7781744, 7.7781744]";"[(134.5, 291.5), (448.5, 330.5)]";"[1, 1]"
5605;0.149061918259;0.0564949512482;0.0692110061646;"[7.6485291, 5.7008772]";"[(434.5, 345.5), (116.5, 304.5)]";"[1, 1]"
5606;0.1004550457;0.0441598892212;0.0370879173279;"[7.6485291, 7.7781744]";"[(426.5, 357.5), (108.5, 318.5)]";"[1, 1]"
5607;0.10573887825;0.0472149848938;0.039498090744;"[7.5166483, 5.7008772]";"[(425.5, 363.5), (107.5, 321.5)]";"[1, 1]"
5608;0.116041898727;0.0524930953979;0.0426590442657;"[7.6485291, 7.6485291]";"[(422.5, 344.5), (101.5, 304.5)]";"[1, 1]"
5609;0.15042090416;0.0553839206696;0.0638029575348;"[8.6313381, 7.905694]";"[(422.5, 299.5), (99.5, 260.5)]";"[1, 1]"
5610;0.106109857559;0.0486528873444;0.0390100479126;"[7.6485291, 6.6708322]";"[(427.5, 274.5), (102.5, 234.5)]";"[1, 1]"
5611;0.112596035004;0.0471229553223;0.0464129447937;"[6.6708322, 7.6485291, 6.6708322]";"[(1868.5, 705.5), (419.5, 279.5), (92.5, 245.5)]";"[0, 1, 1]"
5612;0.12269616127;0.0531530380249;0.0493350028992;"[8.6313381, 8.5146933]";"[(390.5, 278.5), (57.5, 247.5)]";"[1, 1]"
5613;0.120837926865;0.0498881340027;0.0481131076813;"[7.905694, 8.6313381]";"[(15.5, 233.5), (359.5, 264.5)]";"[1, 1]"
5614;0.0972859859467;0.0396530628204;0.0441720485687;"[7.6485291]";"[(335.5, 261.5)]";"[1]"
5615;0.102025985718;0.0383338928223;0.0470960140228;"[8.7464275, 9.5131493]";"[(1790.5, 656.5), (321.5, 264.5)]";"[0, 1]"
5616;0.113651037216;0.0488109588623;0.0466339588165;"[7.905694]";"[(310.5, 271.5)]";"[1]"
